episode,reward,rolling_reward,length,time
5845,-63.064506,-52.961216239999786,8,92.396968
5846,-2.696867,-53.05895260999978,8,92.403551
5847,-25.404216,-51.95068607999978,8,92.413507
5848,-178.601688,-53.10224161999977,8,92.421814
5849,-88.214957,-53.04935057999978,8,92.429033
5850,-19.219003,-52.780911799999785,8,92.43028
5851,-101.914766,-52.89544192999979,8,92.4429
5852,-95.314862,-53.688912199999784,8,92.453875
5853,-101.231753,-54.64792277999979,8,92.460521
5854,-69.626916,-55.11029830999979,8,92.467517
5855,-46.350389,-55.25675226999979,8,92.472519
5856,-25.435574,-55.43993613999979,8,92.478519
5857,-33.516048,-55.47255555999979,8,92.686769
5858,-54.602171,-55.67961298999979,8,92.694767
5859,-82.644455,-55.99538949999978,8,92.704639
5860,-52.997888,-55.935933069999784,8,92.722265
5861,-61.668705,-55.848775369999785,8,92.732956
5862,-17.350724,-55.79413821999979,8,92.744114
5863,-40.837899,-55.50715839999979,8,92.752113
5864,-44.901516,-54.81720076999979,8,92.765845
5865,-39.318919,-54.37541227999979,8,92.773845
5866,-105.491444,-54.460179149999796,8,92.783064
5867,-20.587303,-53.32951540999979,8,92.792068
5868,-16.603848,-50.90530523999979,8,92.800066
5869,-94.716029,-50.87845124999979,8,92.80891
5870,-6.987563,-49.95547288999978,8,92.816936
5871,-40.676761,-49.710561479999775,8,92.829595
5872,-81.911741,-50.49699822999978,8,92.835601
5873,-108.466385,-51.32324239999978,8,92.845635
5874,-78.111796,-51.81285982999978,8,92.855417
5875,-52.955697,-52.247306229999786,8,92.86345
5876,-101.214605,-52.359532219999785,8,92.871217
5877,-28.10264,-51.64856089999979,8,92.885103
5878,-32.695516,-51.920529719999784,8,92.885103
5879,-92.481041,-52.58208571999979,8,92.903258
5880,-61.69418,-52.98865265999979,8,92.913255
5881,-91.058876,-53.02293233999979,8,92.915258
5882,-43.419644,-52.80944387999978,8,92.915258
5883,-45.834977,-52.603275959999785,8,92.933157
5884,-131.518576,-52.76820623999979,8,92.946878
5885,-213.838979,-54.67434946999979,8,92.95388
5886,-18.429653,-53.94272354999979,8,92.964073
5887,-142.634638,-55.16849800999979,8,92.973981
5888,-18.919558,-55.03971379999978,8,92.980566
5889,-57.26185,-55.26137811999978,8,93.209672
5890,-80.605014,-56.05106209999978,8,93.218672
5891,-29.324627,-55.60308845999978,8,93.228012
5892,-98.468325,-56.63366432999978,8,93.237012
5893,-92.812613,-56.847988069999786,8,93.247012
5894,-21.545178,-56.66503645999978,8,93.256012
5895,-92.318315,-56.67931825999979,8,93.269625
5896,-74.449026,-56.7842358299998,8,93.278057
5897,-143.128041,-57.9805752699998,8,93.287056
5898,-108.450049,-58.5806387099998,8,93.295731
5899,-217.238701,-60.806346669999805,8,93.30473
5900,-92.18429,-61.663665459999805,8,93.315191
5901,-25.158397,-61.8095418499998,8,93.323195
5902,-139.098524,-62.73855521999981,8,93.337193
5903,-23.845194,-62.54338090999981,8,93.346193
5904,-4.889848,-62.52999725999981,8,93.354194
5905,-61.227593,-62.994591489999806,8,93.363295
5906,-31.811942,-62.6400483699998,8,93.371295
5907,-76.575789,-62.5737499599998,8,93.387361
5908,-127.222034,-62.83392146999981,8,93.39776
5909,-177.136853,-63.70747538999981,8,93.405786
5910,-42.470422,-62.96245900999981,8,93.41313
5911,-9.07147,-62.718857769999815,8,93.420569
5912,-49.045548,-63.156621749999815,8,93.426618
5913,-27.171999,-63.322930789999816,8,93.434618
5914,-73.156757,-63.86250655999982,8,93.445609
5915,-31.542316,-63.49735481999982,8,93.452669
5916,-13.996995,-62.559731969999824,8,93.460582
5917,-62.411273,-62.064117049999815,8,93.468673
5918,-80.587719,-62.40753654999981,8,93.476179
5919,-70.413164,-62.68818762999981,8,93.482169
5920,-5.426662,-62.39563079999981,8,93.489166
5921,-67.783683,-62.03389411999981,8,93.683403
5922,-58.209598,-61.28292415999981,8,93.692638
5923,-2.638013,-60.60720326999981,8,93.701638
5924,2.051071,-60.48044405999981,8,93.710293
5925,-44.901619,-60.71875928999981,8,93.723291
5926,-11.891735,-60.1123757899998,8,93.732978
5927,-34.961153,-59.24758902999981,8,93.746668
5928,-22.008598,-59.23963207999981,8,93.757341
5929,-69.654074,-59.876953759999815,8,93.767348
5930,-9.281846,-59.913230779999815,8,93.77699
5931,-48.481264,-60.058283889999814,8,93.78499
5932,-46.437708,-59.44528907999981,8,93.793988
5933,-159.504254,-60.334918239999816,8,93.802989
5934,-15.967413,-60.04889371999982,8,93.811727
5935,-122.302557,-61.31713408999982,8,93.826046
5936,-4.458625,-61.336249409999816,8,93.835047
5937,-167.113412,-62.89118513999981,8,93.845295
5938,-47.353079,-63.11920029999982,8,93.85429
5939,-110.584424,-63.691822489999815,8,93.870322
5940,-10.795521,-63.48132851999981,8,93.880342
5941,-111.906396,-63.83435833999982,8,93.889353
5942,-82.152284,-64.07482165999981,8,93.898364
5943,-39.293616,-64.02000387999982,8,93.906326
5944,-132.089933,-65.31031533999982,8,93.916347
5945,-183.647341,-66.51614368999982,8,93.928924
5946,-8.489926,-66.57407427999982,8,93.936924
5947,-20.15485,-66.52158061999982,8,93.946729
5948,-97.357841,-65.70914214999982,8,93.954729
5949,-73.947162,-65.56646419999983,8,93.96349
5950,-11.18521,-65.48612626999983,8,93.977079
5951,-133.168739,-65.79866599999983,8,93.990077
5952,-79.640509,-65.64192246999981,8,94.007078
5953,-67.459081,-65.30419574999982,8,94.253698
5954,-95.458996,-65.56251654999981,8,94.268445
5955,-67.155411,-65.77056676999982,8,94.278165
5956,-40.034261,-65.9165536399998,8,94.287168
5957,-25.807995,-65.8394731099998,8,94.296948
5958,-39.189565,-65.6853470499998,8,94.305948
5959,-152.758312,-66.3864856199998,8,94.314633
5960,-21.041696,-66.0669236999998,8,94.32164
5961,-26.126348,-65.7115001299998,8,94.330664
5962,-27.500292,-65.8129958099998,8,94.339661
5963,-28.885447,-65.69347128999979,8,94.348691
5964,-71.477836,-65.9592344899998,8,94.369914
5965,-97.190652,-66.5379518199998,8,94.381081
5966,-108.434857,-66.5673859499998,8,94.392771
5967,-3.748602,-66.39899893999979,8,94.401842
5968,4.698542,-66.18597503999979,8,94.411848
5969,-54.740815,-65.7862228999998,8,94.419855
5970,-133.239582,-67.0487430899998,8,94.428745
5971,-87.6615,-67.5185904799998,8,94.435746
5972,-93.297734,-67.6324504099998,8,94.444746
5973,-47.161014,-67.0193966999998,8,94.451744
5974,-25.107447,-66.4893532099998,8,94.460216
5975,-89.23132,-66.85210943999981,8,94.464353
5976,-40.85268,-66.2484901899998,8,94.485083
5977,-0.846776,-65.9759315499998,8,94.499751
5978,-61.21995,-66.2611758899998,8,94.51155
5979,-75.221362,-66.0885790999998,8,94.522831
5980,-7.255471,-65.5441920099998,8,94.533614
5981,-94.405539,-65.57765863999981,8,94.54478
5982,-127.515759,-66.41861978999981,8,94.558184
5983,-38.670563,-66.3469756499998,8,94.56776
5984,-25.06915,-65.2824813899998,8,94.580605
5985,-32.374279,-63.4678343899998,8,94.835228
5986,-41.862258,-63.7021604399998,8,94.845652
5987,-5.989554,-62.33570959999979,8,94.855678
5988,-113.453393,-63.281047949999795,8,94.863649
5989,-83.078819,-63.5392176399998,8,94.878652
5990,-48.135968,-63.2145271799998,8,94.887653
5991,-59.585014,-63.5171310499998,8,94.896652
5992,-29.91833,-62.831631099999804,8,94.905652
5993,-4.644401,-61.949948979999796,8,94.914654
5994,-76.486614,-62.4993633399998,8,94.924652
5995,-95.954009,-62.53572027999979,8,94.936649
5996,-34.253273,-62.133762749999796,8,94.946649
5997,-49.133399,-61.1938163299998,8,94.957653
5998,-11.878805,-60.2281038899998,8,94.967653
5999,-156.924551,-59.6249623899998,8,94.975652
6000,-19.366543,-58.8967849199998,8,94.983651
6001,-39.723848,-59.042439429999796,8,94.992654
6002,-25.554375,-57.90699793999979,8,95.006502
6003,-71.160579,-58.38015178999979,8,95.016361
6004,-83.1191,-59.16244430999979,8,95.026672
6005,-155.417672,-60.10434509999979,8,95.04078
6006,-38.834188,-60.17456755999979,8,95.049694
6007,-113.395708,-60.542766749999785,8,95.061622
6008,-53.159458,-59.80214098999978,8,95.077015
6009,-59.73625,-58.62813495999978,8,95.090277
6010,-168.44766,-59.88790733999977,8,95.10185
6011,-15.966184,-59.95685447999978,8,95.110988
6012,-33.755755,-59.803956549999775,8,95.117999
6013,-35.167572,-59.88391227999978,8,95.124308
6014,-149.963125,-60.65197595999978,8,95.136554
6015,-81.012963,-61.146682429999785,8,95.140575
6016,-26.085384,-61.26756631999978,8,95.140575
6017,-92.981604,-61.57326962999978,8,95.378993
6018,-125.88088,-62.02620123999977,8,95.390902
6019,-54.817064,-61.870240239999774,8,95.398384
6020,-7.518146,-61.89115507999978,8,95.406541
6021,-66.690783,-61.88022607999979,8,95.420314
6022,-16.450729,-61.462637389999784,8,95.431312
6023,-111.864452,-62.55490177999978,8,95.439773
6024,-19.317274,-62.76858522999978,8,95.449431
6025,-21.890686,-62.538475899999774,8,95.457878
6026,-21.262093,-62.63217947999978,8,95.46598
6027,-38.77623,-62.67033024999978,8,95.483043
6028,-221.838676,-64.66863102999977,8,95.490608
6029,-100.035429,-64.97244457999977,8,95.498628
6030,-138.733955,-66.26696566999978,8,95.506149
6031,-10.414966,-65.88630268999978,8,95.515016
6032,-78.808219,-66.21000779999977,8,95.523041
6033,-91.072208,-65.52568733999976,8,95.531189
6034,-88.504571,-66.25105891999976,8,95.537189
6035,-60.702746,-65.63506080999976,8,95.544082
6036,-36.170597,-65.95218052999977,8,95.550103
6037,-115.218657,-65.43323297999977,8,95.559505
6038,-28.485072,-65.24455290999977,8,95.566784
6039,1.304826,-64.12566040999977,8,95.575275
6040,-25.623803,-64.27394322999977,8,95.575275
6041,-30.61811,-63.46106036999978,8,95.592978
6042,-128.995811,-63.92949563999978,8,95.592978
6043,-25.072372,-63.78728319999978,8,95.606886
6044,-23.383968,-62.70022354999978,8,95.606886
6045,-94.906325,-61.812813389999775,8,95.606886
6046,-13.498759,-61.86290171999977,8,95.622928
6047,-67.782264,-62.33917585999978,8,95.622928
6048,-17.930734,-61.54490478999978,8,95.622928
6049,-5.185894,-60.85729210999977,8,95.842721
6050,-41.572686,-61.16116686999978,8,95.849964
6051,-61.267823,-60.44215770999978,8,95.859311
6052,-23.115317,-59.87690578999978,8,95.873306
6053,-33.619466,-59.53850963999978,8,95.883282
6054,-42.092928,-59.004848959999784,8,95.890735
6055,-17.325501,-58.50654985999979,8,95.898748
6056,-33.758203,-58.44378927999979,8,95.906235
6057,-2.885256,-58.214561889999786,8,95.913988
6058,-5.79623,-57.88062853999979,8,95.924001
6059,-30.497034,-56.65801575999979,8,95.933129
6060,-15.721228,-56.60481107999979,8,95.941333
6061,-22.345397,-56.567001569999796,8,95.948332
6062,-126.515493,-57.55715357999979,8,95.956332
6063,-10.822222,-57.3765213299998,8,95.963515
6064,-103.868344,-57.7004264099998,8,95.975514
6065,-1.183167,-56.7403515599998,8,95.983351
6066,-22.902055,-55.88502353999979,8,95.991363
6067,-92.231035,-56.76984786999979,8,95.998652
6068,-55.07629,-57.367596189999794,8,96.005652
6069,-21.247761,-57.03266564999979,8,96.011555
6070,-128.9171,-56.989440829999786,8,96.019564
6071,-33.568973,-56.448515559999784,8,96.027315
6072,-74.232699,-56.25786520999979,8,96.033062
6073,-4.843497,-55.834690039999785,8,96.045116
6074,-128.28223,-56.86643786999978,8,96.052128
6075,-104.839705,-57.02252171999979,8,96.060521
6076,-24.770673,-56.86170164999979,8,96.066527
6077,-112.723533,-57.98046921999978,8,96.078548
6078,-14.519792,-57.51346763999979,8,96.084538
6079,-7.746117,-56.83871518999978,8,96.09182
6080,-19.610027,-56.96226074999978,8,96.098747
6081,-50.222017,-56.52042552999978,8,96.294325
6082,-20.536297,-55.450630909999774,8,96.294325
6083,-35.847234,-55.42239761999977,8,96.313177
6084,-180.52561,-56.97696221999977,8,96.313177
6085,-6.105668,-56.71427610999977,8,96.332774
6086,-49.929388,-56.794947409999764,8,96.344312
6087,-86.379586,-57.59884772999977,8,96.35109
6088,-3.091867,-56.49523246999977,8,96.363523
6089,-17.648731,-55.84093158999977,8,96.379063
6090,-44.639394,-55.80596584999977,8,96.388063
6091,-51.115645,-55.72127215999977,8,96.402063
6092,-141.405832,-56.83614717999977,8,96.416066
6093,-103.071877,-57.820421939999775,8,96.432065
6094,-33.379604,-57.38935183999977,8,96.445065
6095,-88.747159,-57.31728333999977,8,96.455066
6096,-77.064616,-57.74539676999976,8,96.469066
6097,-18.736999,-57.44143276999976,8,96.481065
6098,-60.466486,-57.92730957999976,8,96.490065
6099,-130.078212,-57.65884618999976,8,96.498065
6100,-12.364453,-57.58882528999976,8,96.518067
6101,-5.871684,-57.25030364999976,8,96.533491
6102,-117.970755,-58.17446744999977,8,96.549026
6103,-101.579969,-58.47866134999977,8,96.560724
6104,-23.603129,-57.883501639999764,8,96.569717
6105,-4.166862,-56.37099353999977,8,96.585045
6106,-66.267252,-56.64532417999977,8,96.596875
6107,-16.236996,-55.673737059999766,8,96.631178
6108,-104.944161,-56.19158408999977,8,96.639283
6109,-204.340819,-57.63762977999977,8,96.646847
6110,-39.284488,-56.34599805999977,8,96.653847
6111,-50.152342,-56.68785963999978,8,96.660642
6112,-11.784826,-56.468150349999775,8,96.67055
6113,-31.029869,-56.426773319999775,8,96.880069
6114,-23.67192,-55.16386126999977,8,96.894865
6115,-46.752544,-54.82125707999977,8,96.903073
6116,-104.504418,-55.60544741999977,8,96.912663
6117,-109.95574,-55.77518877999978,8,96.921169
6118,-9.054772,-54.60692769999979,8,96.931282
6119,-72.678764,-54.78554469999979,8,96.939275
6120,-77.350761,-55.48387084999978,8,96.949278
6121,-131.969653,-56.136659549999784,8,96.963276
6122,-27.150583,-56.243658089999784,8,96.971206
6123,-143.543451,-56.56044807999979,8,96.981153
6124,-27.80644,-56.64533973999979,8,96.989229
6125,-16.872044,-56.59515331999979,8,97.000656
6126,-26.286231,-56.64539469999979,8,97.013869
6127,9.064195,-56.16699044999979,8,97.034256
6128,-78.058545,-54.72918913999978,8,97.050383
6129,-15.441448,-53.88324932999978,8,97.063312
6130,-39.158117,-52.88749094999978,8,97.080311
6131,-16.048391,-52.943825199999786,8,97.089311
6132,-41.106881,-52.566811819999785,8,97.10075
6133,-35.715709,-52.01324682999979,8,97.110312
6134,-82.562039,-51.95382150999979,8,97.118331
6135,-18.67923,-51.53358634999979,8,97.12696
6136,1.159611,-51.160284269999785,8,97.134969
6137,-4.38883,-50.05198599999978,8,97.143644
6138,-53.233684,-50.29947211999977,8,97.150654
6139,-10.927211,-50.421792489999774,8,97.165715
6140,-61.772448,-50.78327893999976,8,97.174121
6141,-131.558566,-51.792683499999754,8,97.187119
6142,-34.608394,-50.84880932999976,8,97.194742
6143,-68.755187,-51.28563747999976,8,97.20174
6144,-274.055961,-53.79235740999976,8,97.210474
6145,-45.071116,-53.29400531999976,8,97.444777
6146,-49.281593,-53.65183365999976,8,97.453779
6147,-41.117233,-53.38518334999975,8,97.463809
6148,3.068603,-53.17518997999976,8,97.47378
6149,-67.024235,-53.79357338999976,8,97.481777
6150,-68.875367,-54.06660019999975,8,97.488777
6151,-80.200998,-54.25593194999975,8,97.49679
6152,-152.314079,-55.54791956999975,8,97.509445
6153,-92.41222,-56.13584710999975,8,97.528768
6154,-55.29495,-56.26786732999975,8,97.538765
6155,-47.102158,-56.565633899999746,8,97.551939
6156,-133.334961,-57.56140147999974,8,97.565511
6157,-77.096641,-58.30351532999975,8,97.5827
6158,-131.605368,-59.561606709999744,8,97.600909
6159,-25.612435,-59.51276071999974,8,97.613334
6160,-29.302613,-59.64857456999974,8,97.629411
6161,-11.68938,-59.542014399999736,8,97.642753
6162,-53.164555,-58.808505019999735,8,97.658542
6163,-56.541865,-59.26570144999974,8,97.672318
6164,-7.869436,-58.30571236999974,8,97.687716
6165,-6.41801,-58.35806079999974,8,97.703482
6166,-24.533067,-58.37437091999975,8,97.718567
6167,-229.343376,-59.745494329999744,8,97.732915
6168,-13.414735,-59.32887877999975,8,97.748729
6169,-6.228468,-59.17868584999976,8,97.761438
6170,-32.844021,-58.21795505999976,8,97.781101
6171,-68.242376,-58.56468908999975,8,97.798745
6172,-82.54044,-58.647766499999754,8,97.82075
6173,-81.703664,-59.41636816999975,8,97.836397
6174,-32.676008,-58.46030594999976,8,97.866186
6175,-2.132141,-57.43323030999975,8,97.880701
6176,-77.278665,-57.95831022999975,8,97.894761
6177,-26.586209,-57.09693698999975,8,98.165154
6178,-52.056193,-57.47230099999975,8,98.178756
6179,-47.00363,-57.86487612999976,8,98.193753
6180,-8.852154,-57.757297399999764,8,98.215943
6181,-98.482331,-58.23990053999976,8,98.232093
6182,-153.99834,-59.57452096999977,8,98.246057
6183,-96.473226,-60.18078088999977,8,98.261133
6184,-44.393004,-58.81945482999977,8,98.277452
6185,-35.40226,-59.112420749999764,8,98.290976
6186,-15.172104,-58.76484790999977,8,98.304547
6187,-35.060916,-58.251661209999774,8,98.326628
6188,-42.550415,-58.64624668999977,8,98.339627
6189,-57.805349,-59.047812869999774,8,98.360191
6190,-18.58118,-58.78723072999978,8,98.375499
6191,-83.231951,-59.108393789999774,8,98.387518
6192,-45.699071,-58.15132617999977,8,98.400625
6193,-45.086969,-57.57147709999977,8,98.412626
6194,-104.989176,-58.28757281999977,8,98.430836
6195,-93.89825,-58.33908372999977,8,98.443828
6196,-36.982632,-57.93826388999978,8,98.458828
6197,-48.349776,-58.23439165999978,8,98.471829
6198,-38.662476,-58.016351559999784,8,98.485074
6199,-5.539925,-56.77096868999978,8,98.499074
6200,4.096628,-56.60635787999978,8,98.513137
6201,-78.290887,-57.33054990999978,8,98.526137
6202,-15.637347,-56.30721582999978,8,98.552138
6203,-44.840992,-55.73982605999978,8,98.565778
6204,-82.272107,-56.32651583999977,8,98.580737
6205,-24.991963,-56.53476684999978,8,98.594087
6206,-35.459948,-56.22669380999978,8,98.60609
6207,-46.107416,-56.52539800999978,8,98.653339
6208,-110.79616,-56.58391799999978,8,98.700521
6209,-56.726434,-55.10777414999978,8,98.993428
6210,-81.130372,-55.52623298999977,8,99.001428
6211,-55.47643,-55.57947386999977,8,99.019205
6212,-37.187339,-55.83349899999976,8,99.030696
6213,-66.309589,-56.18629619999977,8,99.041225
6214,1.13336,-55.93824339999978,8,99.059203
6215,-19.587134,-55.66658929999978,8,99.072718
6216,-36.86026,-54.990147719999776,8,99.088881
6217,-54.108162,-54.43167193999978,8,99.097529
6218,-9.871211,-54.43983632999977,8,99.10553
6219,-42.792919,-54.140977879999774,8,99.119505
6220,0.499441,-53.362475859999776,8,99.139487
6221,-17.450368,-52.217283009999775,8,99.153896
6222,-86.20693,-52.80784647999978,8,99.16773
6223,-21.005862,-51.58247058999977,8,99.18125
6224,-57.179017,-51.876196359999774,8,99.194575
6225,-32.384,-52.03131591999978,8,99.205571
6226,-13.728601,-51.90573961999978,8,99.219413
6227,-23.336432,-52.229745889999776,8,99.245692
6228,-68.674575,-52.13590618999978,8,99.257959
6229,-106.191882,-53.04341052999978,8,99.269242
6230,-37.779191,-53.02962126999978,8,99.280618
6231,-26.19486,-53.13108595999977,8,99.291663
6232,-6.931897,-52.78933611999978,8,99.299897
6233,-143.857177,-53.870750799999776,8,99.307878
6234,-28.071204,-53.325842449999776,8,99.316505
6235,-43.51904,-53.57424054999978,8,99.327378
6236,-5.795976,-53.64379641999978,8,99.338378
6237,-14.052353,-53.740431649999785,8,99.347666
6238,-150.292317,-54.71101797999979,8,99.36527
6239,-100.621038,-55.60795624999979,8,99.383786
6240,-57.854249,-55.56877425999979,8,99.395716
6241,-75.605224,-55.00924083999979,8,99.656093
6242,-94.633753,-55.60949442999979,8,99.67049
6243,-18.19295,-55.103872059999794,8,99.681242
6244,-102.499003,-53.388302479999794,8,99.68824
6245,-20.855753,-53.14614884999979,8,99.696882
6246,-84.859347,-53.50192638999979,8,99.704884
6247,-46.396416,-53.554718219999785,8,99.722882
6248,-89.159734,-54.47700158999978,8,99.734915
6249,-86.940195,-54.67616118999978,8,99.745812
6250,-27.699964,-54.26440715999979,8,99.757452
6251,-35.79992,-53.82039637999979,8,99.768567
6252,-39.225356,-52.68950914999979,8,99.785161
6253,-55.292111,-52.318308059999794,8,99.796834
6254,-92.953769,-52.694896249999786,8,99.815889
6255,-40.205014,-52.62592480999979,8,99.835009
6256,-31.883662,-51.611411819999795,8,99.843831
6257,-7.932823,-50.919773639999796,8,99.854831
6258,-70.158494,-50.30530489999979,8,99.872029
6259,-11.2949,-50.16212954999979,8,99.887183
6260,-31.925276,-50.18835617999979,8,99.901115
6261,-171.188223,-51.783344609999794,8,99.911574
6262,-109.717784,-52.348876899999794,8,99.920574
6263,-25.330749,-52.036765739999794,8,99.934788
6264,-100.713741,-52.965208789999785,8,99.950776
6265,-49.318814,-53.394216829999785,8,99.959768
6266,-2.557956,-53.17446571999978,8,99.967782
6267,-31.516949,-51.19620144999978,8,99.976804
6268,-38.439173,-51.446445829999774,8,99.987773
6269,-20.351877,-51.58767991999977,8,99.997858
6270,7.424995,-51.18498975999977,8,100.004865
6271,-11.234358,-50.61490957999977,8,100.014494
6272,-75.65793,-50.54608447999977,8,100.021495
6273,-77.539717,-50.50444500999977,8,100.251837
6274,-14.896186,-50.32664678999977,8,100.266472
6275,-33.121999,-50.636545369999766,8,100.276472
6276,-80.856412,-50.67232283999977,8,100.284474
6277,-28.58748,-50.69233554999977,8,100.298783
6278,-63.477375,-50.80654736999977,8,100.308509
6279,-92.316993,-51.25968099999977,8,100.318507
6280,-124.281853,-52.41397798999978,8,100.327118
6281,-33.072036,-51.75987503999977,8,100.336116
6282,-22.008479,-50.43997642999977,8,100.346832
6283,-79.757768,-50.27282184999977,8,100.353831
6284,-33.116148,-50.16005328999978,8,100.36353
6285,-295.881616,-52.76484684999978,8,100.371523
6286,-6.453926,-52.677665069999776,8,100.385519
6287,-23.343886,-52.56049476999977,8,100.397806
6288,-6.992245,-52.204913069999776,8,100.408471
6289,-74.94639,-52.376323479999776,8,100.423468
6290,-34.350841,-52.53402008999978,8,100.434215
6291,-11.535619,-51.81705676999978,8,100.442837
6292,-12.755009,-51.48761614999979,8,100.449831
6293,-87.655332,-51.91329977999979,8,100.457422
6294,-20.844385,-51.07185186999979,8,100.464454
6295,-13.724039,-50.270109759999784,8,100.470465
6296,-111.147775,-51.01176118999979,8,100.476458
6297,-17.123759,-50.699501019999786,8,100.486456
6298,-97.338935,-51.28626560999978,8,100.495451
6299,-16.291232,-51.39377867999978,8,100.505461
6300,-64.694796,-52.081692919999774,8,100.513444
6301,-46.578218,-51.76456622999977,8,100.520528
6302,-23.719112,-51.84538387999977,8,100.531851
6303,-6.055641,-51.457530369999766,8,100.538823
6304,-73.14065,-51.36621579999977,8,100.546954
6305,-42.726644,-51.543562609999775,8,100.780112
6306,-26.589377,-51.454856899999776,8,100.791788
6307,-59.004033,-51.58382306999978,8,100.801785
6308,-19.598962,-50.671851089999784,8,100.812941
6309,-5.664995,-50.16123669999978,8,100.829653
6310,-101.923931,-50.36917228999979,8,100.838654
6311,-20.526712,-50.01967510999979,8,100.851523
6312,-22.476456,-49.872566279999795,8,100.862366
6313,-69.779087,-49.907261259999785,8,100.872366
6314,-70.100542,-50.61960027999979,8,100.888042
6315,-57.789144,-51.001620379999785,8,100.899743
6316,-97.516691,-51.60818468999978,8,100.909428
6317,-118.309506,-52.250198129999774,8,100.918427
6318,-63.365116,-52.78513717999977,8,100.928427
6319,-13.14646,-52.488672589999766,8,100.944426
6320,-71.137397,-53.20504096999977,8,100.953424
6321,-34.096389,-53.371501179999775,8,100.964428
6322,-76.865999,-53.27809186999977,8,100.972438
6323,-38.100178,-53.44903502999977,8,100.980439
6324,-1.675997,-52.894004829999766,8,100.987439
6325,-75.289158,-53.323056409999765,8,100.995856
6326,-57.923538,-53.76500577999977,8,101.002858
6327,2.922642,-53.50241503999976,8,101.015838
6328,-118.155113,-53.997220419999756,8,101.022837
6329,-32.180673,-53.25710832999975,8,101.03225
6330,-155.878106,-54.43809747999976,8,101.038249
6331,-28.877435,-54.46492322999977,8,101.049874
6332,-55.691124,-54.95251549999976,8,101.057532
6333,-37.686225,-53.89080597999977,8,101.06455
6334,-48.134194,-54.09143587999977,8,101.071548
6335,-20.077952,-53.857024999999766,8,101.079546
6336,-172.12184,-55.52028363999976,8,101.086545
6337,-162.163217,-57.00139227999976,8,101.284571
6338,-50.381731,-56.00228641999976,8,101.293849
6339,-57.870237,-55.574778409999766,8,101.313606
6340,-11.733038,-55.11356629999977,8,101.322606
6341,-27.462516,-54.632139219999765,8,101.332204
6342,-93.660577,-54.622407459999756,8,101.341923
6343,5.606191,-54.384416049999764,8,101.355922
6344,-60.438532,-53.963811339999765,8,101.364925
6345,-79.579499,-54.55104879999977,8,101.383182
6346,-50.85377,-54.21099302999977,8,101.393894
6347,-139.046146,-55.13749032999977,8,101.403897
6348,-46.322208,-54.70911506999977,8,101.41902
6349,-24.766665,-54.08737976999977,8,101.430758
6350,-175.583106,-55.56621118999977,8,101.44387
6351,-52.972009,-55.737932079999766,8,101.453877
6352,0.482126,-55.340857259999765,8,101.474545
6353,-106.208901,-55.85002515999977,8,101.494287
6354,-8.990332,-55.010390789999775,8,101.505286
6355,-37.929689,-54.98763753999977,8,101.519535
6356,-22.692091,-54.895721829999765,8,101.52928
6357,-35.141848,-55.16781207999977,8,101.537279
6358,-179.870508,-56.264932219999764,8,101.546016
6359,-9.152337,-56.24350658999977,8,101.554015
6360,-41.235681,-56.33661063999977,8,101.562192
6361,-137.454845,-55.999276859999775,8,101.570191
6362,-77.334963,-55.67544864999977,8,101.578179
6363,-119.473586,-56.61687701999978,8,101.586179
6364,-26.615964,-55.875899249999776,8,101.60393
6365,-46.996887,-55.85267997999978,8,101.613658
6366,-80.90795,-56.636179919999776,8,101.626271
6367,-75.483851,-57.07584893999978,8,101.634269
6368,-71.41115,-57.40556870999978,8,101.641855
6369,-11.670714,-57.31875707999978,8,101.888233
6370,-191.313333,-59.30614035999978,8,101.897949
6371,-52.777993,-59.72157670999978,8,101.907948
6372,-48.256871,-59.44756611999978,8,101.916946
6373,-30.505704,-58.97722598999978,8,101.926672
6374,-110.318521,-59.93144933999978,8,101.941819
6375,-64.660037,-60.24682971999978,8,101.950819
6376,-61.411302,-60.05237861999978,8,101.96165
6377,-1.765276,-59.78415657999978,8,101.979648
6378,-10.224329,-59.25162611999977,8,101.988649
6379,-63.372258,-58.962178769999774,8,101.99988
6380,-61.621882,-58.33557905999977,8,102.010578
6381,-34.281218,-58.347670879999775,8,102.019578
6382,-27.300864,-58.400594729999774,8,102.032177
6383,-7.364492,-57.67666196999977,8,102.048075
6384,-1.30334,-57.35853388999977,8,102.059458
6385,-58.132878,-54.98104650999978,8,102.070458
6386,-39.315814,-55.30966538999977,8,102.081458
6387,3.659612,-55.03963040999977,8,102.093968
6388,2.107296,-54.94863499999977,8,102.102985
6389,-21.532223,-54.41449332999977,8,102.117576
6390,-112.602368,-55.19700859999976,8,102.138566
6391,-66.627732,-55.74792972999976,8,102.148295
6392,-132.101926,-56.94139889999976,8,102.162553
6393,-22.993853,-56.29478410999975,8,102.170531
6394,-66.843379,-56.75477404999975,8,102.180234
6395,-92.386283,-57.541396489999755,8,102.18725
6396,-31.515198,-56.745070719999745,8,102.196906
6397,-34.479032,-56.91862344999975,8,102.203891
6398,-97.760191,-56.922836009999756,8,102.21358
6399,-105.564317,-57.81556685999976,8,102.220564
6400,-84.20256,-58.01064449999976,8,102.230241
6401,-57.479337,-58.11965568999976,8,102.519506
6402,-62.365575,-58.506120319999766,8,102.534415
6403,-10.381131,-58.54937521999977,8,102.546871
