#{"t_start": 1779524107.8075707, "env_id": "None"}
r,l,t
-106.053874,8,285.407917
-87.648698,8,285.426672
-21.646974,8,285.437678
-77.911752,8,285.455637
-52.26306,8,285.473599
-69.427528,8,285.485722
-15.862865,8,285.503854
-23.481515,8,285.503854
-69.101493,8,285.533513
-6.06917,8,285.533513
5.105105,8,285.55145
-29.313767,8,285.56518
0.069757,8,285.590435
-38.337337,8,285.612679
-80.650089,8,285.64449
-24.694097,8,285.658311
-2.100883,8,285.681973
-2.460736,8,285.70234
-43.672729,8,285.720705
-91.277536,8,285.74884
10.355429,8,285.76201
-89.672453,8,285.784045
-22.557507,8,285.798975
-29.660868,8,285.822453
-12.560253,8,285.845692
-4.073351,8,285.866897
-42.9795,8,285.897141
11.016128,8,285.921475
-48.119645,8,285.936935
-48.339198,8,285.940523
-9.669727,8,285.957286
-30.663154,8,285.973039
-39.385391,8,285.990273
-157.005351,8,286.013772
-80.347846,8,286.023315
-1.814674,8,286.042412
-11.995505,8,286.065117
-16.995262,8,286.079447
-71.518977,8,286.098078
-117.503202,8,286.125656
-63.057673,8,286.143053
-28.475852,8,286.162722
-0.577894,8,286.175385
-46.578953,8,286.192657
-71.908261,8,286.208976
2.362194,8,286.221393
-78.900908,8,286.240037
-69.346424,8,286.261032
1.252537,8,286.281472
-29.849288,8,286.300155
-93.156949,8,286.312994
-11.298088,8,286.334886
-26.156943,8,286.354903
-3.227696,8,286.373461
-150.187316,8,286.392051
0.358048,8,286.415055
-115.090001,8,286.435438
-32.08844,8,286.448136
-37.205903,8,286.463721
-11.748011,8,286.519428
-5.614813,8,286.55008
-7.85873,8,286.591949
-49.706525,8,286.616857
-235.735291,8,286.642518
-1.317654,8,286.678034
-26.436571,8,286.70556
-46.28296,8,286.734946
-39.535384,8,286.753823
-116.833851,8,286.777527
-57.456241,8,286.799646
0.918261,8,286.81652
-130.696407,8,286.849446
-92.434457,8,286.87062
-31.099738,8,286.891879
-37.004873,8,286.923484
-116.307748,8,286.954922
-2.464393,8,286.984072
-21.638866,8,287.000732
-4.873883,8,287.021093
-156.849259,8,287.054754
-102.589968,8,287.066759
-84.089967,8,287.086442
-7.714035,8,287.10087
-38.849512,8,287.123413
-117.926092,8,287.144414
-11.3808,8,287.163412
-26.898155,8,287.185442
-19.586777,8,287.20007
-37.419756,8,287.218716
-5.085522,8,287.242874
-40.322049,8,287.256867
-47.639566,8,287.281255
-171.597553,8,287.295933
-65.289337,8,287.313477
-18.867162,8,287.334061
2.821533,8,287.348836
5.331667,8,287.367768
-1.410678,8,287.38628
-118.945256,8,287.405762
-66.526809,8,287.424409
-68.171605,8,287.439252
-75.381669,8,287.465803
-74.548801,8,287.487803
-38.966032,8,287.50515
-10.56945,8,287.523377
-168.113215,8,287.540056
-100.040679,8,287.560731
-41.030569,8,287.573516
-0.172486,8,287.591314
-133.788437,8,287.612894
-87.231159,8,287.625441
-10.689612,8,287.64505
-10.252219,8,287.660939
-99.719371,8,287.680563
-124.049557,8,287.704267
-130.46871,8,287.722454
-5.454742,8,287.742153
-76.805029,8,287.755792
0.775717,8,287.77404
-38.354169,8,287.792094
-125.409539,8,287.805471
-28.526309,8,287.828393
-19.371881,8,287.842114
-8.481655,8,287.86074
-84.102041,8,287.878418
-87.368463,8,287.893141
-27.1576,8,287.916794
-90.52706,8,287.944095
-95.514886,8,287.971415
-55.588385,8,287.999952
-33.869397,8,288.015951
-40.853359,8,288.042515
-75.219634,8,288.062448
-1.672058,8,288.086966
-65.787476,8,288.112552
-24.222952,8,288.1349
-36.297757,8,288.166069
-160.899659,8,288.171076
-14.510946,8,288.204582
-5.473384,8,288.229686
-41.447969,8,288.239418
-57.719372,8,288.249454
-82.27007,8,288.281756
-43.698584,8,288.30158
-3.092551,8,288.326931
-20.860073,8,288.330931
-82.263369,8,288.360708
-73.389829,8,288.378718
-10.880593,8,288.402114
-26.112567,8,288.418464
0.035854,8,288.424584
-33.046698,8,288.452278
-9.864682,8,288.466593
-4.911923,8,288.484768
-13.422554,8,288.509037
-112.225671,8,288.526942
-20.555982,8,288.542942
-54.473996,8,288.559065
-95.109071,8,288.577077
-50.901443,8,288.606871
-92.199059,8,288.627407
-68.101119,8,288.656816
-63.57427,8,288.677462
-25.345948,8,288.697455
-118.451298,8,288.729487
0.280437,8,288.743155
-62.44202,8,288.766808
0.98491,8,288.781107
5.004768,8,288.803024
-28.001379,8,288.828468
-62.227948,8,288.846195
-41.356992,8,288.867812
-27.179921,8,288.883305
-23.611796,8,288.907915
3.015246,8,288.933552
-95.961572,8,288.951574
-225.09492,8,288.979548
-129.75119,8,288.996997
2.839651,8,289.02435
0.336084,8,289.05291
-29.295379,8,289.068785
-3.636897,8,289.092933
-68.753305,8,289.108876
-111.878413,8,289.129881
-18.924562,8,289.156589
-83.921679,8,289.174238
-58.995899,8,289.198819
-74.116935,8,289.214211
1.899505,8,289.235213
-8.033507,8,289.265238
-57.128784,8,289.282939
-2.75478,8,289.305096
-35.957335,8,289.318668
-5.784717,8,289.339893
-73.453652,8,289.362798
5.760333,8,289.380474
-90.419146,8,289.398305
-81.112623,8,289.413589
-43.788212,8,289.434467
-0.700446,8,289.458964
-92.749682,8,289.485146
-85.811725,8,289.513544
-4.892996,8,289.531543
-1.77834,8,289.552917
1.129548,8,289.579548
-5.598817,8,289.594774
-29.188079,8,289.609937
6.557272,8,289.623718
-119.433369,8,289.641343
2.769497,8,289.661564
2.154873,8,289.676791
-69.088179,8,289.699445
-0.522624,8,289.713057
-60.755514,8,289.733349
-53.24659,8,289.759264
-2.848822,8,289.772265
-55.214902,8,289.796852
-59.537507,8,289.812313
-92.498454,8,289.83108
2.263469,8,289.847651
-117.978852,8,289.860946
-160.083106,8,289.880683
-110.563496,8,289.891979
-25.590826,8,289.915598
-75.830219,8,289.933017
-32.387219,8,289.942727
-12.84972,8,289.972216
1.038775,8,289.98653
-7.172424,8,290.005169
-14.441058,8,290.03292
-28.526528,8,290.048938
-13.515109,8,290.070176
-100.977021,8,290.082958
-6.476779,8,290.09914
-21.114,8,290.117138
-18.020827,8,290.130837
-83.385527,8,290.152316
-65.002974,8,290.168204
3.783834,8,290.191068
-101.209587,8,290.212725
4.135913,8,290.224751
-13.534704,8,290.243299
-22.178382,8,290.260569
-17.385315,8,290.279126
12.877082,8,290.29567
-64.059764,8,290.30626
-1.815962,8,290.322242
-8.100121,8,290.32277
-9.167246,8,290.347906
-4.132244,8,290.353656
7.382907,8,290.380162
-28.834118,8,290.592867
-57.203011,8,290.617041
6.228821,8,290.642042
-26.499001,8,290.669628
-54.472244,8,290.699937
-4.080028,8,290.729501
-87.007135,8,290.750502
-16.644414,8,290.779229
-23.18425,8,290.809616
-83.583125,8,290.824494
-120.126925,8,290.846894
-123.96615,8,290.864818
-198.562308,8,290.892289
-70.991465,8,290.926093
-27.370512,8,290.944174
-49.690654,8,290.967179
0.386266,8,290.989623
-6.396432,8,291.012823
-5.684338,8,291.044215
-50.480191,8,291.063026
0.353024,8,291.083748
-8.797114,8,291.095152
-9.376515,8,291.118665
-39.320948,8,291.144684
4.017834,8,291.159317
-195.023289,8,291.179127
-2.0323,8,291.194869
-33.850257,8,291.204313
-17.526325,8,291.228433
-47.312535,8,291.236185
2.190823,8,291.258363
-31.344917,8,291.270572
-102.587696,8,291.286581
-100.30987,8,291.303538
0.958751,8,291.316183
7.346628,8,291.322521
-79.830925,8,291.346605
-62.367852,8,291.354354
-49.511231,8,291.373174
-32.059634,8,291.389289
-32.418784,8,291.407555
-2.278293,8,291.424305
-124.180527,8,291.424305
-131.000331,8,291.440073
-127.045876,8,291.463613
-24.184246,8,291.471623
-52.865776,8,291.493691
-17.468256,8,291.507884
-24.352458,8,291.525195
-60.604008,8,291.536928
-17.171889,8,291.549762
-58.130063,8,291.564029
-70.21962,8,291.581968
-58.842634,8,291.59451
-131.369939,8,291.609304
-25.240461,8,291.621359
-112.039499,8,291.625339
-122.572257,8,291.647702
6.909184,8,291.66231
2.141323,8,291.674225
3.37965,8,291.693249
-116.88372,8,291.71284
-14.422997,8,291.730464
-59.953698,8,291.750299
-112.323966,8,291.756349
-34.022994,8,291.781666
-12.464671,8,291.795294
-15.783266,8,291.818238
-39.593775,8,291.834285
-74.971549,8,291.848289
-12.54405,8,291.866314
-44.120555,8,291.880549
-3.105326,8,291.902411
4.788325,8,291.927837
-28.059704,8,291.946191
-153.407725,8,291.969779
7.829752,8,291.98628
-91.648364,8,292.005827
-88.24114,8,292.026175
-4.819613,8,292.042476
-83.917039,8,292.059473
-44.830614,8,292.064475
1.45914,8,292.084165
-97.120737,8,292.099343
-87.143837,8,292.109867
-9.36916,8,292.130384
-47.238994,8,292.147479
-28.762403,8,292.164031
-2.568253,8,292.190205
-43.373434,8,292.195839
6.837827,8,292.226057
-98.564049,8,292.244073
-141.694118,8,292.258657
-59.317355,8,292.275543
-50.6894,8,292.286145
-100.250669,8,292.305293
-72.766282,8,292.31746
-55.956271,8,292.332328
-99.28159,8,292.345122
-47.945166,8,292.355883
-48.376998,8,292.382307
-107.7085,8,292.397364
-58.255987,8,292.410952
-159.668117,8,292.427424
-13.786029,8,292.439356
-62.104238,8,292.456045
-32.990049,8,292.472646
-39.970867,8,292.489389
0.331028,8,292.50349
-11.08959,8,292.516408
-44.156707,8,292.533611
-45.446421,8,292.546606
-118.329779,8,292.563865
4.266931,8,292.59403
-13.803939,8,292.60907
-54.860751,8,292.627449
-159.82235,8,292.643591
-122.987493,8,292.66337
-4.846121,8,292.687185
-113.206594,8,292.702561
2.20117,8,292.722711
-33.010856,8,292.737079
-39.106876,8,292.756085
-7.100295,8,292.775556
-10.710562,8,292.797176
-4.740952,8,292.819144
-148.419139,8,292.836153
-117.57694,8,292.854858
-17.34544,8,292.869958
-29.232179,8,292.883821
-43.245909,8,292.909556
-48.40158,8,292.923588
7.042627,8,292.94219
-85.906035,8,292.96273
0.183447,8,292.977516
-6.23678,8,292.998278
-68.714575,8,293.01731
0.751175,8,293.043535
-64.749278,8,293.068058
-0.836065,8,293.082354
-23.797579,8,293.099465
-41.980186,8,293.11933
-32.347521,8,293.14031
-7.680205,8,293.162811
-23.944147,8,293.180047
3.605886,8,293.200227
-21.879458,8,293.2155
-18.432541,8,293.250447
-1.406382,8,293.275376
-5.07026,8,293.293198
-87.281177,8,293.328635
-57.758313,8,293.349338
-0.210362,8,293.375193
-2.799534,8,293.396593
-24.252484,8,293.420014
-10.345429,8,293.448693
-106.232981,8,293.468341
-77.512847,8,293.49676
-18.226562,8,293.523561
-7.938165,8,293.546611
-116.696433,8,293.578781
-67.230826,8,293.593656
-47.343359,8,293.612422
-69.220886,8,293.636679
-20.360178,8,293.65316
-0.358479,8,293.677826
-28.468551,8,293.692229
-72.199846,8,293.708859
-93.680509,8,293.727286
-17.938579,8,293.740917
-19.434265,8,293.765509
-85.920982,8,293.785169
-135.359496,8,293.806136
-23.074504,8,293.824126
-65.944135,8,293.837126
-8.5527,8,293.858466
-117.825742,8,293.87052
2.501761,8,293.887638
-99.899049,8,293.911081
-3.761569,8,293.925091
1.361384,8,293.942389
-120.080491,8,293.954973
6.535031,8,293.972089
-16.785203,8,293.98596
-36.710374,8,293.999239
-69.750967,8,294.01633
-61.547202,8,294.028467
-70.848293,8,294.045423
-22.573627,8,294.065879
-12.552322,8,294.07775
-85.371913,8,294.09392
-123.662079,8,294.106007
-99.384038,8,294.127389
-95.907762,8,294.1472
-4.063471,8,294.162384
-41.34582,8,294.178749
-29.82889,8,294.191041
2.387915,8,294.211616
4.184991,8,294.238003
-113.962242,8,294.256325
-29.967308,8,294.281989
-17.175994,8,294.299742
-10.984424,8,294.317243
4.797988,8,294.336013
-37.506295,8,294.348918
-33.655272,8,294.364373
-35.411472,8,294.37672
-30.778704,8,294.393312
-73.135139,8,294.410996
2.197716,8,294.422731
-128.910203,8,294.442334
-89.269457,8,294.454241
-22.43328,8,294.471336
-41.229062,8,294.492206
-42.31813,8,294.503881
-102.287652,8,294.519202
-21.325415,8,294.530949
-3.469073,8,294.546996
1.880123,8,294.56583
-80.220337,8,294.577837
-0.245102,8,294.595349
-36.099107,8,294.609987
-9.418843,8,294.627632
-51.697851,8,294.642589
-23.797248,8,294.655545
-1.793641,8,294.680544
-159.617389,8,294.691544
-42.947555,8,294.707821
-29.02293,8,294.72603
-11.052686,8,294.738245
2.963414,8,294.753911
-35.306152,8,294.765222
-112.828366,8,294.775961
-5.154429,8,294.797743
-38.042132,8,294.809929
-32.415053,8,294.825602
-88.212448,8,294.836601
-182.957965,8,294.851669
-2.64589,8,294.876
-36.38269,8,294.891416
-148.970297,8,294.913561
-11.794608,8,294.926724
-95.276006,8,294.942976
7.283606,8,294.957484
-59.004969,8,294.971545
-15.430248,8,294.989223
-8.244282,8,294.989223
-186.618764,8,295.027748
-5.781529,8,295.043573
-67.639992,8,295.058213
1.730332,8,295.082512
-24.100269,8,295.097496
-60.527641,8,295.116674
0.860025,8,295.139323
7.026864,8,295.153066
4.23807,8,295.172675
1.49875,8,295.185771
-14.303211,8,295.200911
-8.025299,8,295.217105
-51.703642,8,295.227109
-31.849451,8,295.246798
11.283851,8,295.257433
-20.900401,8,295.277875
-52.449,8,295.29954
-19.495859,8,295.312865
-41.810628,8,295.329205
-16.419233,8,295.347428
-48.3233,8,295.36597
-32.842384,8,295.38368
-57.935233,8,295.39726
-44.466806,8,295.415909
-15.230529,8,295.426581
8.354209,8,295.441576
-21.354056,8,295.46048
7.825822,8,295.471487
1.77346,8,295.49462
-46.049472,8,295.507094
-41.14455,8,295.523539
1.96389,8,295.540204
-21.215271,8,295.553295
-44.286119,8,295.568953
-34.782722,8,295.586863
-17.329906,8,295.605863
-15.116299,8,295.62386
-16.092529,8,295.635861
-2.691022,8,295.659863
-55.467853,8,295.674594
-150.386038,8,295.696241
2.155638,8,295.720812
-43.853142,8,295.735087
5.991116,8,295.753172
-135.552131,8,295.769335
-14.261569,8,295.80024
-1.755553,8,295.820624
-166.021003,8,295.835032
-59.539409,8,295.853231
-121.334214,8,295.866625
-67.319163,8,295.885628
1.546894,8,295.91293
-4.696459,8,295.930607
-4.229658,8,295.957946
-22.692487,8,295.978941
-19.977845,8,296.003427
-1.118312,8,296.030703
-42.068135,8,296.044362
-91.148714,8,296.063005
7.213679,8,296.078666
-10.222588,8,296.096657
-152.568844,8,296.119066
-8.633516,8,296.133632
-63.569882,8,296.150252
2.288874,8,296.162661
6.15434,8,296.178034
-130.860145,8,296.200025
-3.431133,8,296.212205
4.068811,8,296.228251
-59.7132,8,296.244049
-17.415606,8,296.261875
-1.349114,8,296.283297
1.635155,8,296.296296
-18.255025,8,296.315296
-10.075367,8,296.334044
-61.92335,8,296.358864
10.230704,8,296.382579
-72.252032,8,296.403094
-77.4001,8,296.429711
-6.604198,8,296.443269
5.920262,8,296.463935
-11.513981,8,296.48173
-46.669426,8,296.496447
-34.236185,8,296.51613
-21.635429,8,296.533132
-43.491127,8,296.551687
-22.058057,8,296.569577
-5.980883,8,296.586996
-131.568686,8,296.604022
-130.766817,8,296.616996
-1.053268,8,296.636
3.009599,8,296.656443
-8.230505,8,296.669433
-73.128246,8,296.691702
-61.848576,8,296.705958
-46.640081,8,296.724597
-79.931643,8,296.741671
-91.593421,8,296.754947
-55.1172,8,296.772573
-52.148248,8,296.786568
-1.012915,8,296.809049
-49.477984,8,296.827664
-15.446307,8,296.840663
-16.333969,8,296.863575
-15.494569,8,296.877221
5.036586,8,296.893553
-18.74105,8,296.917018
-6.981647,8,296.930583
-67.197791,8,296.953265
-4.220393,8,296.967348
-37.744237,8,296.987634
-8.347291,8,297.003395
7.796398,8,297.021563
-8.785371,8,297.040247
-85.251774,8,297.054247
2.902579,8,297.072602
-44.642963,8,297.095599
1.633469,8,297.1086
6.114056,8,297.130603
-91.632664,8,297.144679
-53.957997,8,297.164062
-33.183185,8,297.18258
-98.887242,8,297.195579
6.186323,8,297.213928
-76.625128,8,297.227582
-33.738282,8,297.250297
-0.953509,8,297.26787
-5.318139,8,297.281922
8.779548,8,297.311486
-14.326451,8,297.331809
-1.486893,8,297.356451
-38.144713,8,297.375601
-78.400004,8,297.389241
8.055278,8,297.408238
-17.637821,8,297.420238
-30.718019,8,297.438835
-31.984275,8,297.460368
-26.083155,8,297.477608
-90.089299,8,297.496604
9.141359,8,297.510602
-4.237952,8,297.532125
-21.187086,8,297.557946
-140.57192,8,297.568948
-210.281553,8,297.586661
-30.629103,8,297.599278
-91.967439,8,297.615884
-10.02677,8,297.634881
-55.655926,8,297.648277
-37.458554,8,297.669935
-6.599778,8,297.682613
-34.140514,8,297.700497
-33.531362,8,297.718942
3.403147,8,297.73194
2.746055,8,297.755125
2.290188,8,297.768371
-1.855012,8,297.79127
-31.564093,8,297.808958
-65.766015,8,297.822637
-125.604674,8,297.84263
-67.69599,8,297.855117
-134.186623,8,297.872681
-58.641405,8,297.894237
3.736521,8,297.907955
-57.073068,8,297.925623
-257.369422,8,297.93836
2.852135,8,297.956989
-180.773342,8,297.97968
-67.442998,8,297.992259
2.205049,8,298.016047
-17.169635,8,298.031707
-62.250747,8,298.054272
-21.107643,8,298.07181
-15.796451,8,298.085815
4.63287,8,298.103331
-46.905589,8,298.128147
-143.184446,8,298.14815
-117.831074,8,298.170147
3.392776,8,298.185146
-18.251882,8,298.21208
-4.353996,8,298.232664
-74.240801,8,298.25326
-69.580845,8,298.275952
-2.079083,8,298.295314
-157.511364,8,298.325648
-5.930594,8,298.342262
-32.141207,8,298.414972
-1.232434,8,298.441368
-21.119111,8,298.457999
-66.223118,8,298.478568
-25.021857,8,298.491562
-54.325494,8,298.507982
-12.248315,8,298.53072
-44.454734,8,298.547294
-14.897918,8,298.567606
-39.241049,8,298.583186
-162.235969,8,298.60232
-47.673801,8,298.620314
-95.738645,8,298.635315
-225.479969,8,298.658331
-21.264054,8,298.672321
-90.187109,8,298.691916
-10.651019,8,298.710989
-65.313523,8,298.727621
0.037344,8,298.752276
-25.454239,8,298.769982
-71.844149,8,298.788325
-24.163359,8,298.806936
-91.859344,8,298.820027
-1.327676,8,298.837023
-15.189684,8,298.850395
4.074488,8,298.872632
-83.215986,8,298.89135
-25.454573,8,298.904949
-90.4706,8,298.921588
-89.652088,8,298.934695
-7.605555,8,298.952689
-3.675681,8,298.981668
-64.071016,8,298.995332
-107.52896,8,299.019397
-152.962772,8,299.036159
-18.723741,8,299.061922
-99.871219,8,299.076661
-4.052678,8,299.093864
-1.72107,8,299.112418
-10.533271,8,299.128758
1.876323,8,299.146756
-159.595189,8,299.164756
-0.828922,8,299.178697
-29.55798,8,299.204987
-50.533091,8,299.220081
-95.87003,8,299.237707
-18.602641,8,299.254356
1.995589,8,299.268355
-7.947674,8,299.290971
-37.297082,8,299.31017
0.580022,8,299.330634
-57.423954,8,299.350173
-23.534028,8,299.365286
-90.485976,8,299.386288
-30.391906,8,299.400034
-1.872454,8,299.418001
-3.564177,8,299.450399
5.982785,8,299.464062
-83.51379,8,299.48306
-41.773088,8,299.496566
-24.847066,8,299.514088
-29.34466,8,299.54043
-12.445017,8,299.55342
-68.583642,8,299.57088
-11.104687,8,299.588165
-68.812374,8,299.605166
-2.882096,8,299.625165
-86.635816,8,299.644166
-2.489651,8,299.670964
4.673419,8,299.690326
-10.003443,8,299.708973
-69.998329,8,299.729724
-4.8452,8,299.744382
3.25067,8,299.767769
-118.826169,8,299.782337
4.478919,8,299.802294
-39.606557,8,299.822834
-1.058202,8,299.837833
-146.848994,8,299.860765
-0.311279,8,299.87817
-13.007108,8,299.903401
6.904371,8,299.928952
-96.959543,8,299.94363
-0.348662,8,299.962184
0.663482,8,299.981854
-72.957613,8,300.000463
-45.372288,8,300.018474
-89.105043,8,300.035378
9.716465,8,300.066356
1.435857,8,300.251733
-15.083803,8,300.275869
11.538455,8,300.330469
-0.322235,8,300.350193
-101.081955,8,300.375627
-2.560249,8,300.391253
6.461405,8,300.4133
-146.769211,8,300.4337
-9.034317,8,300.449387
-19.674749,8,300.479662
-50.921985,8,300.503305
2.315669,8,300.53527
-21.874668,8,300.567094
-35.481559,8,300.584323
-45.619987,8,300.612983
-138.989095,8,300.632347
4.675151,8,300.653358
-21.13448,8,300.685353
8.476839,8,300.70038
0.282692,8,300.726357
1.323639,8,300.748227
-44.921498,8,300.77366
-16.058713,8,300.806203
4.510898,8,300.824692
-12.829592,8,300.851822
-22.150645,8,300.870981
-105.111093,8,300.903234
1.304279,8,300.926177
-40.977723,8,300.94234
6.536898,8,300.981363
-71.805651,8,301.002487
1.425984,8,301.022761
-7.876539,8,301.042399
4.550107,8,301.057039
-90.718165,8,301.074789
-9.603253,8,301.09138
-57.870767,8,301.116379
-150.415142,8,301.143764
-10.885031,8,301.161841
-2.773681,8,301.181851
-35.162339,8,301.196756
-83.199673,8,301.217018
-40.206229,8,301.257945
-2.487242,8,301.278988
-177.265982,8,301.302556
5.045434,8,301.318972
-7.791247,8,301.345612
-108.527675,8,301.370007
0.564349,8,301.390308
-27.234408,8,301.412541
-129.245625,8,301.4282
-62.223191,8,301.451267
-67.659632,8,301.481715
-4.931394,8,301.505896
-75.375513,8,301.5391
-64.594779,8,301.555094
-22.957174,8,301.579093
-55.501567,8,301.609587
-9.035485,8,301.62372
-45.159266,8,301.644336
-58.187781,8,301.660049
-88.249778,8,301.680139
-23.23809,8,301.70472
-43.398022,8,301.71833
-17.917263,8,301.738791
-118.369945,8,301.751807
7.026705,8,301.770044
-6.015602,8,301.796841
-152.710441,8,301.815491
-6.024682,8,301.835796
-53.20157,8,301.850362
-7.247192,8,301.87167
-3.68342,8,301.891677
-36.820763,8,301.913648
4.17413,8,301.936285
-26.898254,8,301.952329
-1.577773,8,301.975607
-13.790903,8,301.997614
-64.776551,8,302.012951
0.558087,8,302.046316
-80.847048,8,302.066017
-13.929075,8,302.092285
-32.244074,8,302.114282
0.593719,8,302.130841
-21.270945,8,302.15901
-22.411843,8,302.176381
-38.451741,8,302.196383
1.547159,8,302.216379
-13.635963,8,302.231001
2.795491,8,302.255718
3.512877,8,302.271665
-123.023424,8,302.292367
-8.612201,8,302.317003
0.265788,8,302.332982
-28.580447,8,302.352391
-55.584628,8,302.370392
3.74996,8,302.389395
-52.036704,8,302.408785
-3.140371,8,302.423176
-7.384615,8,302.441459
0.246556,8,302.454956
-24.488531,8,302.473266
-76.428906,8,302.496896
-99.01436,8,302.511044
-41.199533,8,302.533668
-138.395292,8,302.547668
-29.512139,8,302.565149
-21.361001,8,302.581703
-92.473697,8,302.595461
-4.777561,8,302.617033
-31.391943,8,302.629713
-13.811517,8,302.647808
-34.423801,8,302.664793
-7.492472,8,302.677796
-33.972304,8,302.694463
5.085477,8,302.70705
-151.524624,8,302.731652
3.087171,8,302.753415
-15.340016,8,302.767331
2.521067,8,302.785928
-30.091746,8,302.799524
-19.869263,8,302.824811
-77.392445,8,302.842505
-44.219291,8,302.85601
-9.019446,8,302.873016
-1.484576,8,302.885107
-72.631302,8,302.901617
-6.298286,8,302.920044
-39.797164,8,302.937218
-157.745406,8,302.965147
-150.68304,8,302.978145
1.951442,8,303.002402
-50.843175,8,303.022731
-33.156766,8,303.04442
-17.719562,8,303.064071
-65.06321,8,303.077713
-26.340902,8,303.095719
-90.7515,8,303.112032
-4.900876,8,303.128966
-15.449421,8,303.156272
-40.148303,8,303.171274
-35.091239,8,303.192271
-27.629692,8,303.224778
-144.448476,8,303.260551
-144.627677,8,303.301338
4.259141,8,303.322706
-7.539485,8,303.345618
-85.15068,8,303.392356
-1.683501,8,303.419882
8.144365,8,303.462991
-90.46109,8,303.498296
-19.666259,8,303.533847
-4.507822,8,303.560503
-53.12489,8,303.577458
4.908086,8,303.620316
-22.192668,8,303.650186
-59.978979,8,303.673665
-18.788334,8,303.696352
2.908314,8,303.724249
-34.999674,8,303.750216
-38.300507,8,303.760715
-2.763552,8,303.793911
1.30413,8,303.815029
-56.060867,8,303.840334
-13.695403,8,303.858592
1.040762,8,303.871725
5.921957,8,303.894697
-24.50581,8,303.925019
-143.375853,8,303.942359
-0.183772,8,303.963041
4.434697,8,303.976622
-153.572347,8,303.988662
-14.023296,8,304.008881
-65.230076,8,304.023575
-66.56904,8,304.045479
6.051751,8,304.066152
-125.636545,8,304.081921
7.447642,8,304.10729
0.832499,8,304.126184
-25.301467,8,304.144009
1.490152,8,304.159985
0.798204,8,304.176054
-16.309853,8,304.198621
-16.297099,8,304.207604
-39.540156,8,304.232108
-9.286522,8,304.239147
-144.640027,8,304.270357
-97.217009,8,304.287811
6.868986,8,304.301931
-6.688668,8,304.3171
4.405825,8,304.331712
-6.533073,8,304.358005
-15.849295,8,304.402998
-8.028815,8,304.425694
-62.561168,8,304.451124
-180.722207,8,304.467554
-6.495717,8,304.493762
-47.347894,8,304.511759
-121.91563,8,304.529761
-14.367759,8,304.552518
-88.209526,8,304.569273
-7.062874,8,304.600571
-16.673348,8,304.618262
-11.143059,8,304.631168
-2.404841,8,304.656619
-16.920797,8,304.678342
-14.750982,8,304.71181
-19.559604,8,304.733808
-106.124051,8,304.746819
-49.317404,8,304.768265
-119.679414,8,304.782921
-1.810096,8,304.802989
-1.021388,8,304.827302
-0.788217,8,304.841286
-15.285428,8,304.860286
-20.376011,8,304.87491
-14.836206,8,304.893512
-234.792276,8,304.917187
-122.006134,8,304.93211
-7.288115,8,304.957241
-49.329683,8,304.971836
-47.709413,8,304.990593
-11.806824,8,305.009353
-44.173465,8,305.021823
-19.404674,8,305.040919
-75.359416,8,305.054004
-23.623464,8,305.078236
-106.687764,8,305.098035
-66.445153,8,305.111422
-47.757517,8,305.135191
-79.72117,8,305.147697
-15.064483,8,305.165275
3.26442,8,305.187561
-140.038634,8,305.201661
-8.503045,8,305.218772
-118.526214,8,305.232858
-53.89946,8,305.255165
-38.24667,8,305.279776
1.969055,8,305.301468
-110.875625,8,305.324738
-78.72849,8,305.336737
-35.833678,8,305.362101
-70.723661,8,305.391443
-20.988637,8,305.414878
-31.919411,8,305.434348
-127.571447,8,305.450671
-32.247307,8,305.474956
-120.231053,8,305.496586
-23.210045,8,305.515586
-206.084043,8,305.5445
-61.287181,8,305.562228
-9.049835,8,305.582932
6.057407,8,305.602548
-28.539598,8,305.623727
-136.506022,8,305.658519
-91.93767,8,305.678037
-9.724575,8,305.705297
-83.405103,8,305.735571
-117.855449,8,305.762266
-54.140573,8,305.786995
-40.53699,8,305.812163
-30.870094,8,305.837163
-68.661238,8,305.863417
-50.899204,8,305.896471
-44.200223,8,305.92901
-27.103198,8,305.948508
1.652699,8,305.98944
-5.592671,8,306.032483
-17.628379,8,306.059574
-31.320367,8,306.084909
0.313953,8,306.108137
-91.113779,8,306.130004
6.767685,8,306.149743
-5.91566,8,306.166191
-34.824279,8,306.185742
-125.095802,8,306.205332
-19.73811,8,306.23424
1.145502,8,306.254383
-58.861791,8,306.276126
-55.262718,8,306.309866
-41.620689,8,306.330441
-66.092063,8,306.347782
-30.348625,8,306.372639
-143.497799,8,306.391371
1.101307,8,306.418263
-24.069704,8,306.440521
7.082403,8,306.462397
-135.849496,8,306.490326
0.265701,8,306.509815
-63.312438,8,306.537535
-18.567259,8,306.559662
-46.428595,8,306.585791
-218.612471,8,306.613841
-194.773148,8,306.62973
-179.687443,8,306.6492
-117.134242,8,306.662851
-83.750549,8,306.690277
-62.407529,8,306.834975
-0.828161,8,306.850744
-124.510694,8,306.877238
-23.783765,8,306.890849
-6.827115,8,306.921092
-68.770455,8,306.939974
-80.380309,8,306.968352
7.610077,8,307.000403
3.569851,8,307.031872
-84.168686,8,307.073681
-100.857385,8,307.112895
-106.715041,8,307.155418
-38.629755,8,307.213558
-0.919678,8,307.244683
-2.163292,8,307.29979
-27.666762,8,307.340519
-176.072164,8,307.378326
-114.14598,8,307.412648
