#{"t_start": 1779522850.6272454, "env_id": "None"}
r,l,t
-0.4424,8,267.644903
-21.158709,8,267.650939
-104.420333,8,267.665941
-4.435028,8,267.677479
-66.407753,8,267.687368
-35.731168,8,267.695331
-49.3805,8,267.711411
-13.720374,8,267.711411
-106.487009,8,267.728559
-41.394129,8,267.728559
-17.233552,8,267.742974
-16.945387,8,267.742974
-0.76183,8,267.758656
-180.713408,8,267.758656
-8.414945,8,267.774481
-70.3876,8,267.774481
-28.890694,8,267.796165
2.406201,8,267.80572
-87.812682,8,267.812649
-6.312694,8,267.997405
-91.330596,8,268.003158
-9.755401,8,268.012239
-127.175175,8,268.019071
-24.336047,8,268.032681
-149.39297,8,268.040682
1.693997,8,268.048418
-159.989699,8,268.056418
-270.11984,8,268.068783
-12.550794,8,268.079103
-45.556164,8,268.079103
-74.360186,8,268.092669
6.299269,8,268.092669
-103.247099,8,268.11198
-39.825554,8,268.119979
-18.771045,8,268.128131
-27.1205,8,268.141752
-74.281034,8,268.150979
-28.325452,8,268.158979
-39.107185,8,268.169089
4.655004,8,268.175108
0.554297,8,268.20745
-28.787573,8,268.229338
7.57157,8,268.248192
-17.005683,8,268.265914
-14.567579,8,268.285386
3.392764,8,268.304822
-138.121309,8,268.344045
-48.95921,8,268.356075
1.243979,8,268.365714
-6.813572,8,268.37272
-6.054133,8,268.382353
-23.456798,8,268.602189
-10.663436,8,268.616823
-0.283917,8,268.625822
-75.800362,8,268.636555
-53.371515,8,268.647552
-42.004556,8,268.656552
-144.166337,8,268.666186
-39.06591,8,268.680532
-73.489821,8,268.689445
-71.558543,8,268.697171
-6.79527,8,268.707175
-20.5333,8,268.715281
-3.448814,8,268.725172
-49.840755,8,268.734172
-92.265474,8,268.754382
-57.479501,8,268.766197
-19.096447,8,268.77518
-10.416239,8,268.789353
-25.667891,8,268.798095
-15.240064,8,268.807053
-195.831763,8,268.815762
-61.113603,8,268.824021
-37.916268,8,268.83498
-98.532989,8,268.842848
4.016647,8,268.852062
-15.66959,8,268.859128
-22.522812,8,268.872138
-15.984497,8,268.886269
-18.099824,8,268.894071
-43.590078,8,268.902207
-99.230795,8,268.908967
-11.626214,8,268.916739
-20.865708,8,269.128412
-10.785634,8,269.137435
3.541234,8,269.147122
-90.495767,8,269.155139
4.048736,8,269.165076
5.086577,8,269.173258
-20.864188,8,269.182476
-50.000519,8,269.199422
-13.943679,8,269.208415
0.70545,8,269.222408
-69.740369,8,269.232471
3.884258,8,269.240759
-23.123279,8,269.249148
-91.050813,8,269.257912
-74.167719,8,269.266076
-16.821066,8,269.274918
5.010798,8,269.28514
4.351107,8,269.294154
-36.000648,8,269.302143
-1.041369,8,269.318536
-26.414996,8,269.330727
-57.535191,8,269.339981
-70.605989,8,269.352917
-13.287739,8,269.365128
-29.739796,8,269.375032
5.857099,8,269.387164
-6.833501,8,269.399165
-36.435464,8,269.411165
-81.066642,8,269.424919
-38.113648,8,269.442129
-40.350948,8,269.454031
-84.883531,8,269.464711
0.523924,8,269.696319
-15.247879,8,269.706281
-114.079291,8,269.71622
-72.274563,8,269.72722
-24.06973,8,269.73722
-55.725287,8,269.748809
-28.926795,8,269.766991
-62.792575,8,269.788887
-71.448209,8,269.808685
-70.340546,8,269.818836
-0.467001,8,269.840439
-61.558635,8,269.857004
-58.23591,8,269.884317
-85.780903,8,269.899967
-136.126896,8,269.91645
-82.84701,8,269.931881
-14.23631,8,269.940102
-91.292934,8,269.953029
-6.719207,8,269.96671
-3.85262,8,269.983767
-43.022784,8,269.996282
-11.22733,8,270.002633
0.125074,8,270.02143
-125.790677,8,270.033738
-105.143927,8,270.05252
-23.201996,8,270.071037
1.807083,8,270.085582
-18.345113,8,270.100022
-9.893446,8,270.115104
-36.47617,8,270.115104
-10.617513,8,270.131067
-43.989086,8,270.14895
-69.413756,8,270.429224
-2.776376,8,270.444091
-100.890532,8,270.455782
-5.921122,8,270.469733
-46.074793,8,270.482543
-41.528735,8,270.50113
4.024352,8,270.516043
-25.039625,8,270.532917
-157.247806,8,270.544189
-0.848832,8,270.555196
-13.265503,8,270.566769
-54.218147,8,270.578584
-20.517388,8,270.590582
2.454903,8,270.603045
-64.977615,8,270.616045
-74.653131,8,270.627383
-81.284357,8,270.645217
-0.549071,8,270.655211
-62.860355,8,270.670782
-93.578285,8,270.683522
4.266017,8,270.695142
-191.278014,8,270.706136
1.946904,8,270.71772
2.003724,8,270.728718
0.816165,8,270.737735
5.103844,8,270.750041
-62.030402,8,270.75704
5.357515,8,270.765826
-3.602685,8,270.773826
-31.615383,8,270.782664
-13.203859,8,270.796166
-38.59507,8,270.80323
-22.688725,8,271.019876
-121.482397,8,271.028346
-4.033586,8,271.037341
-3.006475,8,271.046347
2.273087,8,271.053347
-4.104501,8,271.060755
-45.731195,8,271.069879
-48.700751,8,271.086404
-18.588327,8,271.097888
3.128113,8,271.108887
-75.315757,8,271.119706
-21.80411,8,271.137427
-36.731311,8,271.147947
-17.687633,8,271.160948
-1.780942,8,271.171946
-20.873572,8,271.188394
-37.793485,8,271.200826
-25.569642,8,271.211395
-44.15744,8,271.222415
-29.197017,8,271.233409
-0.305342,8,271.24141
-40.47912,8,271.250414
-95.805732,8,271.257411
4.872184,8,271.271625
6.177496,8,271.280699
-57.411388,8,271.287699
-54.351985,8,271.298157
-34.54286,8,271.306159
-86.400755,8,271.315866
-63.284234,8,271.323864
-76.046551,8,271.332493
7.33258,8,271.340496
-20.326308,8,271.548275
-10.479241,8,271.557169
-103.472487,8,271.564969
-29.136499,8,271.574875
-91.933159,8,271.58849
-22.393569,8,271.59812
-19.183058,8,271.607216
-18.768476,8,271.616889
-13.333671,8,271.630541
-21.931236,8,271.639444
-8.801895,8,271.649339
-128.722579,8,271.656231
2.209622,8,271.666826
-6.979025,8,271.675825
-41.613727,8,271.68561
-49.616865,8,271.695611
-23.743771,8,271.708611
-61.7754,8,271.719613
-33.731037,8,271.732755
-87.31213,8,271.740759
-54.218171,8,271.752312
-40.091411,8,271.765799
-14.250837,8,271.777678
-46.125389,8,271.784698
-0.700515,8,271.792696
10.277762,8,271.800158
-178.112853,8,271.808144
1.064715,8,271.815144
7.565157,8,271.824149
1.08716,8,271.844124
5.058185,8,271.858432
2.862159,8,271.872237
-7.702601,8,272.159073
6.787499,8,272.170059
-44.246673,8,272.179471
-4.6495,8,272.200015
-72.318413,8,272.211724
-0.50516,8,272.224128
-37.594894,8,272.237318
-50.969468,8,272.249305
-41.270611,8,272.264284
-12.654876,8,272.282028
4.687035,8,272.294051
1.615717,8,272.315779
-116.598017,8,272.333154
-29.035444,8,272.343155
-163.880898,8,272.353799
-36.26953,8,272.3638
-15.231518,8,272.369816
-158.550242,8,272.369816
0.022068,8,272.389607
-54.478916,8,272.401516
-4.407035,8,272.424693
-75.923644,8,272.435257
-23.474863,8,272.456315
-49.077196,8,272.473556
-57.184584,8,272.477537
-17.236244,8,272.477537
-86.500568,8,272.495329
-39.78504,8,272.51266
12.462603,8,272.513686
-27.095235,8,272.545525
-52.952182,8,272.56262
-6.891509,8,272.576789
-38.493044,8,272.868187
-9.654765,8,272.879637
-4.848839,8,272.895961
-14.436954,8,272.905807
-36.342883,8,272.915789
-87.790507,8,272.92551
-70.542882,8,272.934348
-130.813096,8,272.944169
-26.117997,8,272.952969
-15.409464,8,272.962554
-78.807467,8,272.969215
-22.493803,8,272.982869
-0.758816,8,272.991234
-82.325796,8,273.000355
-106.603101,8,273.009197
-1.765427,8,273.024196
-95.228774,8,273.033524
-33.68023,8,273.04166
-26.413832,8,273.051074
-0.622175,8,273.057884
-53.384002,8,273.065835
-6.450658,8,273.073402
-1.135947,8,273.080589
-21.005198,8,273.08686
-11.827706,8,273.093829
-18.560253,8,273.10447
-18.469883,8,273.111576
-80.000654,8,273.121073
-3.996321,8,273.130067
5.957847,8,273.137098
-47.435323,8,273.143181
-27.362544,8,273.150178
-55.724934,8,273.322015
-57.748127,8,273.333513
-37.894626,8,273.339881
7.216699,8,273.347783
3.553953,8,273.354617
-2.81752,8,273.361112
-90.37257,8,273.369075
-128.754176,8,273.375427
-26.383791,8,273.388767
-14.047804,8,273.399038
-15.805951,8,273.406596
-92.886503,8,273.415493
-105.866314,8,273.42582
-27.025898,8,273.43819
-32.785252,8,273.444905
-95.404369,8,273.452735
-93.195637,8,273.458736
-77.213155,8,273.466499
-60.143373,8,273.473862
-17.337202,8,273.482927
-98.888613,8,273.496396
-5.178261,8,273.506184
-99.20646,8,273.514835
6.38212,8,273.521336
-23.291487,8,273.527496
-39.321127,8,273.535053
2.740019,8,273.540418
-45.568371,8,273.550557
-5.093215,8,273.55693
-19.809456,8,273.563849
-59.728172,8,273.569955
-68.474737,8,273.576011
-2.278741,8,273.766813
-41.151541,8,273.786811
-22.735877,8,273.798123
4.997499,8,273.807122
-89.543097,8,273.816943
-48.207262,8,273.82594
5.995468,8,273.835459
-34.491873,8,273.845336
-42.428806,8,273.854336
-121.966548,8,273.861812
-83.761312,8,273.87181
-41.022268,8,273.886439
-62.083116,8,273.899439
-14.490183,8,273.917194
-38.446009,8,273.926194
-20.543965,8,273.940516
-50.31303,8,273.95419
-74.614575,8,273.967227
-3.943666,8,273.979478
1.600124,8,273.989455
-76.19103,8,274.00657
5.693992,8,274.019828
-64.261424,8,274.036133
-89.320081,8,274.048492
-113.085885,8,274.056565
-5.396352,8,274.065003
-31.10227,8,274.078785
-8.910083,8,274.086781
-30.425712,8,274.096776
-123.236609,8,274.110677
-6.977466,8,274.118773
-11.035299,8,274.127508
-20.402297,8,274.440444
-114.924421,8,274.455441
-85.547941,8,274.468486
-52.884342,8,274.484004
-164.336719,8,274.489919
-16.948063,8,274.505825
1.24443,8,274.525949
-162.523016,8,274.537855
-71.045446,8,274.550446
-43.171252,8,274.553951
-94.440491,8,274.570101
-122.584317,8,274.570101
-12.803546,8,274.590129
-40.069328,8,274.601107
-21.539564,8,274.612149
-4.67776,8,274.613893
-9.148908,8,274.634582
-100.627575,8,274.641582
-22.115453,8,274.653537
-43.527828,8,274.676294
-113.483204,8,274.681884
-18.97196,8,274.698115
-170.718035,8,274.714773
2.085067,8,274.728718
-42.962968,8,274.731789
-13.59301,8,274.731789
-60.68217,8,274.747702
-0.521365,8,274.765133
-10.386295,8,274.782459
-6.061031,8,274.801287
-20.028691,8,274.809312
-83.720312,8,274.831366
-20.203606,8,275.113808
-146.170926,8,275.1293
-23.772306,8,275.148023
-107.396533,8,275.161845
-0.22224,8,275.177555
-82.837049,8,275.191017
-35.034787,8,275.203131
-52.531265,8,275.216422
-99.366402,8,275.226436
-50.94358,8,275.238306
-55.533131,8,275.256501
-64.470339,8,275.268246
0.850411,8,275.285326
-20.819733,8,275.293076
-20.068177,8,275.293076
-18.708089,8,275.312968
-8.752131,8,275.325011
-50.151716,8,275.341118
-68.132879,8,275.35293
-50.094643,8,275.360959
-83.145434,8,275.384126
-5.918123,8,275.397186
-86.217488,8,275.406967
-89.516644,8,275.419008
-6.678141,8,275.432999
-3.712215,8,275.444446
6.221278,8,275.452469
-54.140699,8,275.452469
-89.608288,8,275.468606
-68.862494,8,275.468606
-23.33579,8,275.484471
-187.580875,8,275.500351
-3.58328,8,275.677195
-37.011737,8,275.677195
0.804314,8,275.699394
3.537952,8,275.706923
-122.831487,8,275.720179
-20.256217,8,275.734818
-2.091257,8,275.742845
-45.375745,8,275.751145
-29.153738,8,275.759161
-21.284385,8,275.766817
-97.654689,8,275.774852
-95.194845,8,275.786652
-11.51547,8,275.797214
-3.253775,8,275.797214
7.546349,8,275.816746
-45.242317,8,275.825568
-41.294443,8,275.835517
-16.638496,8,275.851465
-21.951446,8,275.859461
-18.969827,8,275.865965
-91.041504,8,275.876441
-5.287776,8,275.8815
-51.607606,8,275.897573
-93.768501,8,275.905625
-58.137107,8,275.911412
-23.544283,8,275.924152
-54.030186,8,275.931181
-44.250473,8,275.937201
-6.374365,8,275.946981
-62.94873,8,275.957014
-25.994256,8,275.974584
-43.072363,8,275.983681
-27.796154,8,276.313515
-82.329594,8,276.322537
0.633987,8,276.331506
-11.528826,8,276.340515
-67.38982,8,276.350354
-105.128789,8,276.359348
4.396818,8,276.3729
2.247058,8,276.382559
-106.154289,8,276.39256
-165.749501,8,276.403218
-6.682134,8,276.422862
-91.493628,8,276.435858
-58.312814,8,276.446857
-81.995579,8,276.456858
-119.783007,8,276.46688
8.007575,8,276.482299
-26.31247,8,276.490299
-77.293473,8,276.501167
-81.74528,8,276.515904
-22.948505,8,276.528618
-17.240222,8,276.540921
-1.501343,8,276.551992
-30.053029,8,276.562854
-80.959983,8,276.58556
2.86985,8,276.61295
-50.481198,8,276.630528
2.337112,8,276.641538
-31.487272,8,276.653239
-63.587076,8,276.66423
-18.99619,8,276.676405
-4.288169,8,276.68856
-3.428082,8,276.704223
-46.113731,8,277.039414
-68.238629,8,277.054672
1.664153,8,277.065476
-120.478324,8,277.083425
-118.294794,8,277.09242
-16.07077,8,277.1048
-7.41248,8,277.115424
-145.297942,8,277.122424
-27.503924,8,277.133047
-2.12608,8,277.14308
-25.192241,8,277.152834
-66.62383,8,277.167378
-19.016368,8,277.179146
-22.036587,8,277.188144
-60.775152,8,277.19767
-46.868811,8,277.209636
-19.588162,8,277.22597
-29.508481,8,277.237992
2.08705,8,277.246978
4.582578,8,277.255995
-18.984467,8,277.270998
-151.849298,8,277.296516
-24.862598,8,277.316337
-28.115633,8,277.333687
-83.483923,8,277.348512
-105.264549,8,277.363864
-13.014792,8,277.376283
-13.984839,8,277.399202
-94.306573,8,277.418094
-24.090264,8,277.434597
-47.037472,8,277.447873
-60.437859,8,277.458876
-182.842874,8,277.800025
5.07109,8,277.812031
-1.62461,8,277.825835
-66.793669,8,277.844315
-5.556928,8,277.859054
-57.885692,8,277.873523
1.247669,8,277.886483
-76.711265,8,277.901388
-2.249471,8,277.915729
-50.256135,8,277.934854
-33.047319,8,277.955597
-30.125089,8,277.970021
-125.426408,8,277.981662
1.692548,8,277.99775
-12.153959,8,278.006669
-95.385614,8,278.016912
-81.385143,8,278.026718
-96.232213,8,278.036113
-11.524678,8,278.0509
-80.177064,8,278.071434
-58.691846,8,278.080473
-103.038881,8,278.09917
-16.505078,8,278.111949
-94.195372,8,278.121978
-99.113679,8,278.131948
-112.804304,8,278.146426
-57.816519,8,278.161207
-0.247512,8,278.17235
-25.448929,8,278.186462
1.346913,8,278.201565
-199.93228,8,278.214713
-45.682391,8,278.223213
-22.068278,8,278.448397
-0.173427,8,278.457397
-50.382753,8,278.471998
-83.019535,8,278.481577
-25.875162,8,278.490564
-1.568366,8,278.500719
-44.491159,8,278.507725
-36.816196,8,278.516684
5.072222,8,278.530784
3.9693,8,278.540799
-45.860618,8,278.550378
-72.033011,8,278.560846
-108.182449,8,278.568442
-25.499621,8,278.575442
-33.331408,8,278.590317
0.220844,8,278.599512
-64.162575,8,278.606522
-20.58072,8,278.616486
3.331192,8,278.627945
8.977641,8,278.640135
-30.235964,8,278.658278
9.341349,8,278.671543
-10.583962,8,278.681582
-4.571717,8,278.69494
-1.233895,8,278.709974
-100.881745,8,278.723067
-23.501288,8,278.736151
-85.785917,8,278.750441
-109.537967,8,278.768062
7.339028,8,278.78132
-21.973161,8,278.796217
-110.492649,8,278.801024
-3.917714,8,279.028104
-6.577331,8,279.042171
-28.011614,8,279.053411
-120.817067,8,279.067843
-1.311464,8,279.077857
-26.685821,8,279.089335
-197.378001,8,279.102282
-15.173751,8,279.116035
-4.107398,8,279.12911
-139.5573,8,279.138073
-29.071657,8,279.14826
-117.450788,8,279.159051
1.061512,8,279.169564
-59.234387,8,279.17928
-82.211365,8,279.186279
-81.624251,8,279.194833
0.816152,8,279.207984
-97.993361,8,279.222019
-44.574662,8,279.233209
-73.086044,8,279.240209
-18.297586,8,279.253816
-36.240244,8,279.26079
4.679453,8,279.272591
-121.109535,8,279.284825
-10.672819,8,279.296582
-0.872201,8,279.310899
-11.230199,8,279.326051
-49.011119,8,279.337327
-6.333675,8,279.343713
-22.238712,8,279.356763
-53.121669,8,279.367812
-48.799928,8,279.381675
2.875597,8,279.635617
-78.730485,8,279.643616
-73.601189,8,279.662966
-76.148157,8,279.676185
-7.410375,8,279.785683
-45.445459,8,279.801836
-16.857037,8,279.813428
-5.629499,8,279.821466
-52.646125,8,279.831285
-3.116408,8,279.843281
-45.662066,8,279.851053
-58.242424,8,279.859053
-109.640289,8,279.869551
-6.988558,8,279.896565
-88.155807,8,279.911528
5.032212,8,279.925737
-187.175101,8,279.939207
-28.13858,8,279.952698
1.811499,8,279.967553
-44.758162,8,279.97912
-102.62898,8,280.000192
-13.355972,8,280.009842
-20.551512,8,280.023216
-94.486089,8,280.041324
-44.66631,8,280.045091
-19.592877,8,280.072222
-43.043544,8,280.085308
-43.405722,8,280.102397
0.363732,8,280.116353
-145.216023,8,280.132727
-140.566042,8,280.146261
-8.897659,8,280.164027
0.270209,8,280.501627
-67.200914,8,280.511824
-106.076087,8,280.522834
-106.373494,8,280.534083
-70.314768,8,280.54208
-0.292142,8,280.556296
-55.467607,8,280.578501
-5.126755,8,280.589501
-75.830033,8,280.604646
-21.242982,8,280.670988
-8.636769,8,280.6896
4.319806,8,280.704326
-29.716734,8,280.718947
4.946998,8,280.73412
-170.881002,8,280.75133
-20.727734,8,280.768338
-33.203886,8,280.787642
-17.269201,8,280.811651
3.103805,8,280.828896
-13.045821,8,280.844399
-124.521049,8,280.857651
-74.271683,8,280.870696
-17.362491,8,280.887733
-25.449979,8,280.901887
-33.811604,8,280.918011
-52.092312,8,280.927915
-18.061575,8,280.939673
2.96001,8,280.953011
-120.654748,8,280.963795
-82.071962,8,280.970715
-17.619512,8,280.97954
-35.199925,8,280.996992
-93.999328,8,281.23834
-18.093373,8,281.250248
-37.861553,8,281.260929
-3.430178,8,281.273229
-6.104596,8,281.283921
-24.679615,8,281.294596
-11.284557,8,281.308572
-18.238133,8,281.323044
-38.215589,8,281.339041
-0.966328,8,281.360125
-17.142312,8,281.372637
-50.359058,8,281.389931
-11.225589,8,281.403285
-54.971836,8,281.419804
-18.535569,8,281.433188
-12.402551,8,281.446066
-38.425381,8,281.458062
-12.137968,8,281.475173
-20.559456,8,281.48673
-17.554271,8,281.500739
-6.490785,8,281.51673
-127.159849,8,281.52915
-2.51978,8,281.543194
1.259987,8,281.555247
-2.020802,8,281.577609
0.068526,8,281.595402
-128.13069,8,281.60785
-79.720898,8,281.619646
-75.110612,8,281.631074
-102.848138,8,281.642083
-124.828591,8,281.652826
-8.041805,8,281.66471
-49.320176,8,281.884634
-34.597831,8,281.894276
-24.326024,8,281.902511
10.629939,8,281.909499
-52.440366,8,281.925298
-0.230685,8,281.937777
-4.653596,8,281.949153
1.392895,8,281.957153
-4.354053,8,281.966528
-10.294708,8,281.975536
-73.690805,8,281.987356
-38.991336,8,281.997529
3.215625,8,282.006616
-89.82945,8,282.017483
4.540468,8,282.031344
-1.297578,8,282.039441
-106.809365,8,282.04692
-50.709469,8,282.061722
9.72142,8,282.076304
-44.464098,8,282.089501
-2.048681,8,282.099804
-6.685023,8,282.110756
1.509596,8,282.121641
6.24288,8,282.131263
2.076529,8,282.137251
-95.786888,8,282.14793
-3.550901,8,282.153936
-30.025573,8,282.162586
5.967726,8,282.168594
-55.821426,8,282.183544
-85.325987,8,282.194777
-28.07066,8,282.202939
1.297651,8,282.446353
-21.891563,8,282.454353
-2.306689,8,282.466512
-37.558909,8,282.477485
-21.087226,8,282.489388
-13.530615,8,282.50697
0.1516,8,282.518638
5.595342,8,282.52806
-34.671575,8,282.536234
0.915987,8,282.545635
-72.90429,8,282.559642
2.456757,8,282.571619
-3.652596,8,282.582189
-1.129894,8,282.591189
-28.512133,8,282.602005
-34.052032,8,282.618989
-11.668546,8,282.629371
-99.233715,8,282.639393
2.081234,8,282.655871
3.775754,8,282.670643
-38.388315,8,282.682431
-2.96768,8,282.691431
-3.24225,8,282.71075
2.842552,8,282.719969
-16.623845,8,282.736405
-68.676244,8,282.751065
-9.380146,8,282.764466
-30.999695,8,282.773558
-15.003844,8,282.788732
-118.307439,8,282.804031
-97.72514,8,282.816564
-103.992066,8,282.834234
-2.207364,8,283.129857
-100.76609,8,283.140638
2.665429,8,283.152946
-232.882665,8,283.175949
-88.683554,8,283.189099
-184.193094,8,283.201391
7.741895,8,283.214638
-43.206567,8,283.224112
-14.507281,8,283.236217
-17.788458,8,283.248438
9.232999,8,283.258698
-51.012525,8,283.268024
-23.871192,8,283.282385
-3.624008,8,283.295939
-45.299987,8,283.308912
4.54234,8,283.324934
-20.284483,8,283.336494
-53.463148,8,283.344476
-33.5135,8,283.352151
-10.362302,8,283.360147
-55.99098,8,283.372835
-114.186167,8,283.389503
-3.753973,8,283.399477
-54.317193,8,283.409437
-2.06032,8,283.421632
-85.37871,8,283.430349
-57.995013,8,283.442354
-4.295906,8,283.455624
3.545812,8,283.472831
-19.138486,8,283.482443
5.108085,8,283.488438
-14.815104,8,283.500401
-41.216147,8,283.698746
-97.536121,8,283.706736
-40.793475,8,283.713619
-0.35975,8,283.720628
2.705093,8,283.733298
-24.36512,8,283.741285
-3.667342,8,283.749951
-38.343768,8,283.756951
-71.420871,8,283.769561
-46.525796,8,283.778081
-159.72994,8,283.786239
-30.054313,8,283.795085
-78.27632,8,283.803082
-50.038917,8,283.813943
-2.897265,8,283.824882
-135.256067,8,283.838217
-109.043179,8,283.848336
3.547881,8,283.855995
-26.591136,8,283.863658
-74.299179,8,283.877308
-83.349734,8,283.888172
-6.92287,8,283.898138
-0.403611,8,283.920042
-13.76168,8,283.933252
-29.970941,8,283.947931
-75.885551,8,283.963928
-97.046,8,283.979692
-58.53195,8,283.996343
0.619141,8,284.006345
-61.733996,8,284.022593
-35.464237,8,284.032444
-28.72523,8,284.040436
-14.780692,8,284.416764
-34.748309,8,284.433088
-13.529471,8,284.443088
-105.855982,8,284.45431
-16.606461,8,284.467333
-26.874253,8,284.478704
1.154439,8,284.491375
-43.501002,8,284.506386
5.755761,8,284.528173
-41.690875,8,284.539982
-2.957919,8,284.55311
-19.274673,8,284.566252
-1.868339,8,284.580235
3.407215,8,284.590752
1.864048,8,284.611262
-12.497222,8,284.617835
-25.367768,8,284.642849
-23.249115,8,284.657896
-130.742832,8,284.67554
-16.486769,8,284.690584
-138.926295,8,284.701583
-41.335645,8,284.708576
-154.498707,8,284.719797
-128.835621,8,284.730986
-122.98563,8,284.744504
-56.748247,8,284.762438
-54.384093,8,284.765151
-102.63555,8,284.787374
-127.519646,8,284.799828
-17.206512,8,284.806828
-8.124662,8,284.816369
-54.515374,8,284.828842
2.587117,8,285.191187
-5.887582,8,285.225687
-36.334404,8,285.245687
-23.51744,8,285.270957
-43.691098,8,285.291989
0.161972,8,285.313254
-35.383995,8,285.339219
-2.941297,8,285.368047
-54.805223,8,285.385833
-14.993832,8,285.398584
-26.812514,8,285.414002
-86.694353,8,285.424975
-49.71747,8,285.43867
-73.730215,8,285.458363
-109.77997,8,285.489653
-137.29486,8,285.511104
-17.229063,8,285.522159
-20.537276,8,285.533071
-16.997053,8,285.562482
-102.585261,8,285.589713
-16.096324,8,285.608711
6.997685,8,285.62449
-9.935881,8,285.640807
-10.818044,8,285.655747
1.811845,8,285.675022
8.858561,8,285.678995
-2.220481,8,285.698195
-78.437672,8,285.725156
3.115202,8,285.729059
-109.664442,8,285.745587
-109.410076,8,285.762221
-87.447211,8,285.770388
-122.035771,8,286.152632
-142.257498,8,286.163212
-0.643513,8,286.175562
-34.259984,8,286.189134
-16.237411,8,286.202664
-3.173477,8,286.216135
-12.419961,8,286.226135
-21.105186,8,286.239132
-64.67561,8,286.25065
-125.987265,8,286.26065
-22.990815,8,286.272523
-74.891648,8,286.283577
6.25152,8,286.305717
-1.595361,8,286.319247
-82.84579,8,286.330607
-19.685857,8,286.350574
-193.265372,8,286.366216
-103.795921,8,286.379823
-120.917272,8,286.395467
-10.494381,8,286.405995
-2.486781,8,286.421984
-27.292188,8,286.43381
1.84821,8,286.444384
-7.187978,8,286.472306
6.041626,8,286.483178
-60.480412,8,286.526372
-22.67727,8,286.541994
-104.162762,8,286.566185
-44.880433,8,286.596151
-116.653617,8,286.616748
-20.334348,8,286.637775
-70.64946,8,286.657011
-141.747466,8,287.00478
-83.137673,8,287.159463
5.477762,8,287.200683
-57.051618,8,287.217377
-3.720908,8,287.241404
-85.429424,8,287.260381
-2.247618,8,287.272346
-76.214419,8,287.283272
-52.744638,8,287.303631
-103.713127,8,287.321647
-45.031294,8,287.33369
-10.580798,8,287.345997
1.177736,8,287.354014
7.14896,8,287.362998
-6.300857,8,287.376076
-10.649295,8,287.389072
-46.928605,8,287.401194
-41.851467,8,287.415931
-74.51001,8,287.435428
-183.992504,8,287.44664
-19.768777,8,287.447706
-104.363217,8,287.462479
-83.753494,8,287.462479
-83.231773,8,287.479441
-11.515417,8,287.494864
-76.8145,8,287.502172
-19.490963,8,287.509172
-28.507326,8,287.515743
1.838319,8,287.522654
-84.822359,8,287.529357
-69.019958,8,287.547082
8.031193,8,287.558176
-38.003757,8,287.75433
-31.863168,8,287.767766
-81.742857,8,287.775765
-41.941029,8,287.786477
-41.820195,8,287.796998
-25.518802,8,287.805996
-42.632627,8,287.817562
-16.904301,8,287.832362
-40.096464,8,287.846364
2.416579,8,287.856366
-4.970326,8,287.868655
0.024202,8,287.887723
-38.72696,8,287.897982
-22.955492,8,287.906982
-168.296894,8,287.922499
-90.135655,8,287.934497
-70.029504,8,287.946965
-35.893985,8,287.958964
-64.610765,8,287.972093
3.079859,8,287.990424
-23.835651,8,288.00042
-2.281153,8,288.013433
-88.763567,8,288.023417
-56.837264,8,288.037749
-116.190921,8,288.048569
5.577329,8,288.061739
-0.944144,8,288.075749
-17.463765,8,288.08425
1.726541,8,288.096208
-105.844666,8,288.110219
-25.741524,8,288.11994
4.517062,8,288.129196
-21.313564,8,288.349541
-1.960067,8,288.358539
-5.0836,8,288.367652
-125.748025,8,288.378052
-31.136384,8,288.391151
-0.230175,8,288.400949
-114.184559,8,288.40995
-24.416517,8,288.419484
-83.350214,8,288.427477
-26.51357,8,288.436791
7.314794,8,288.450466
2.514743,8,288.457469
-95.033521,8,288.466472
0.557894,8,288.473469
-0.907114,8,288.484549
-37.06539,8,288.492558
-50.433967,8,288.511487
1.739136,8,288.520759
3.21115,8,288.528088
-75.756897,8,288.536232
-97.084998,8,288.545017
-81.759019,8,288.552104
-1.169606,8,288.565612
-101.316261,8,288.577961
-3.124275,8,288.589066
-44.857148,8,288.598762
-60.434458,8,288.605763
-6.395436,8,288.614805
-1.287809,8,288.624809
-1.554302,8,288.641131
-25.054398,8,288.651057
-3.978554,8,288.665561
-106.728062,8,288.864746
-15.689899,8,288.873742
-36.980229,8,288.882347
-110.459276,8,288.89034
-57.792995,8,288.90216
-16.261335,8,288.90916
-33.810236,8,288.920778
-73.84996,8,288.93179
-62.515974,8,288.942688
-22.345085,8,288.955756
-37.207657,8,288.966755
-13.54733,8,288.974852
-21.242864,8,288.983934
-3.421828,8,288.992934
-19.184235,8,289.004675
-8.997592,8,289.020139
-39.700992,8,289.02776
-27.784797,8,289.035811
-58.074957,8,289.042812
-9.836533,8,289.051838
-2.860763,8,289.060812
-3.158796,8,289.072516
-92.103962,8,289.089258
-8.829486,8,289.101948
-25.921239,8,289.112613
-104.852377,8,289.122634
-17.15919,8,289.13737
-13.999766,8,289.149134
-60.379908,8,289.159137
-104.160691,8,289.170751
-93.833146,8,289.181404
-31.657952,8,289.187424
-6.295648,8,289.389575
-20.763456,8,289.39898
-85.631717,8,289.416098
-135.455298,8,289.425098
-6.200208,8,289.434722
-21.070331,8,289.445984
-28.058774,8,289.453986
-12.952296,8,289.460964
-52.225055,8,289.468776
3.580154,8,289.481374
-64.56704,8,289.49037
