#{"t_start": 1779523575.4009054, "env_id": "None"}
r,l,t
-6.133195,8,191.831404
-146.380293,8,191.842747
-9.300189,8,191.852766
1.168839,8,191.862766
-146.109696,8,191.875141
-35.462155,8,191.886929
-2.94869,8,191.895929
-32.481203,8,191.905662
-50.001497,8,191.918392
-0.341741,8,191.928517
-47.911285,8,191.94078
2.942967,8,191.950627
6.171312,8,191.960619
2.905555,8,191.971608
-63.849424,8,191.982657
-10.059681,8,191.993666
-8.120067,8,192.006662
-11.33394,8,192.016113
-26.515574,8,192.026637
-66.49645,8,192.035789
-58.25393,8,192.051821
-196.283085,8,192.061821
-18.27419,8,192.072495
-2.144766,8,192.084674
0.171344,8,192.102684
6.676054,8,192.118486
-27.839979,8,192.118486
-49.368871,8,192.139869
5.268134,8,192.153664
2.194375,8,192.163663
-24.727146,8,192.171234
-48.143906,8,192.187845
-6.27386,8,192.200631
3.541167,8,192.210728
5.232166,8,192.221381
-51.794405,8,192.229403
7.86261,8,192.240808
-142.063284,8,192.247808
1.607875,8,192.261652
-5.829338,8,192.2726
8.278044,8,192.290952
-151.543515,8,192.300575
-6.932538,8,192.309595
-13.236057,8,192.320441
-0.713049,8,192.333731
-136.470392,8,192.343746
-27.834101,8,192.354632
1.68898,8,192.363633
6.001655,8,192.378415
-101.429869,8,192.38767
-22.347954,8,192.402802
-49.93272,8,192.410802
0.279232,8,192.418533
-20.387838,8,192.433702
-4.135101,8,192.44372
-23.851478,8,192.453603
-5.18692,8,192.464604
0.509552,8,192.474583
6.94254,8,192.483657
-48.95972,8,192.492653
-57.020095,8,192.506638
-46.397569,8,192.520501
-88.440115,8,192.530252
-24.565671,8,192.542718
-44.055795,8,192.556772
-61.161291,8,192.566379
-24.103635,8,192.576447
-16.619383,8,192.586857
-49.820951,8,192.655702
-4.75184,8,192.664611
-5.703041,8,192.66626
-95.535176,8,192.684788
-11.829851,8,192.695795
-8.973701,8,192.704768
-2.661739,8,192.71377
4.210264,8,192.726734
-43.083621,8,192.741989
-57.838331,8,192.755239
-48.923632,8,192.764326
-12.49452,8,192.770377
-9.961538,8,192.791699
-30.220327,8,192.802987
-23.350622,8,192.813018
-37.267063,8,192.824013
4.584696,8,192.83995
-163.735173,8,192.849953
-79.552594,8,192.849953
-1.602584,8,192.877863
-38.226417,8,192.883007
1.452376,8,192.902301
-15.791773,8,192.919249
-125.965548,8,192.929248
2.319359,8,192.943991
-13.730984,8,192.951959
-7.79214,8,192.963933
-38.234829,8,192.966306
-47.800858,8,192.994724
-8.608567,8,193.008111
-36.412559,8,193.02044
-0.766266,8,193.030483
7.434727,8,193.053033
-19.198183,8,193.068553
-66.122793,8,193.076594
1.120026,8,193.092719
-0.771936,8,193.110819
0.471372,8,193.121208
-3.300157,8,193.13269
-76.250169,8,193.14169
-17.571967,8,193.155746
-10.420764,8,193.166314
-75.71636,8,193.168462
-42.621769,8,193.187762
-16.964972,8,193.202298
-87.466352,8,193.220652
-0.861279,8,193.230664
-11.846199,8,193.24071
-52.88364,8,193.253641
1.429918,8,193.263652
1.151381,8,193.274542
-2.310059,8,193.284806
0.303473,8,193.296806
-4.902152,8,193.306694
-102.299625,8,193.314695
1.771092,8,193.327883
-137.357835,8,193.33971
-104.22305,8,193.352651
1.754133,8,193.362695
-92.580423,8,193.373197
6.157429,8,193.385938
-21.251631,8,193.394939
-26.488982,8,193.403988
-71.016797,8,193.411999
-54.450927,8,193.420415
-25.399961,8,193.435731
-1.928905,8,193.444734
1.137621,8,193.454763
-89.234601,8,193.471741
7.176464,8,193.485884
-91.843918,8,193.502747
0.130436,8,193.514744
-12.578807,8,193.527187
-3.729818,8,193.538862
-165.426617,8,193.551657
-12.60999,8,193.562671
1.224097,8,193.566443
6.071346,8,193.587858
-21.896108,8,193.596859
-1.802166,8,193.60767
-83.203064,8,193.62049
6.934887,8,193.63122
-1.502949,8,193.644806
-34.05554,8,193.656771
-20.186678,8,193.671834
-133.249673,8,193.682703
7.885436,8,193.69271
-14.305737,8,193.702574
-5.332879,8,193.715558
-42.208421,8,193.716318
-92.33724,8,193.735713
-1.919089,8,193.745713
-124.884543,8,193.75875
-11.958415,8,193.768486
4.099464,8,193.768486
-11.062262,8,193.796086
-23.544154,8,193.810683
-0.789744,8,193.817322
-4.922619,8,193.817322
2.727716,8,193.838806
5.093412,8,193.851663
-50.716609,8,193.860663
-44.280861,8,193.866329
-19.585954,8,193.866329
-16.012118,8,193.89272
-68.91124,8,193.904837
-37.404181,8,193.914744
-6.291924,8,193.92689
-10.335485,8,193.94096
-7.679285,8,193.951723
-98.022252,8,193.966279
-12.772348,8,193.987907
-78.827191,8,194.104669
-17.662773,8,194.113672
2.406555,8,194.124902
-6.055796,8,194.132836
2.389045,8,194.142874
-43.091242,8,194.150723
-18.280607,8,194.158723
4.610613,8,194.168524
-4.421098,8,194.183748
9.125016,8,194.193741
9.024351,8,194.202694
-8.936296,8,194.211695
-16.531785,8,194.216341
-46.131244,8,194.237696
-7.462979,8,194.245698
-39.727582,8,194.253724
-29.033366,8,194.263715
-14.334385,8,194.274471
-54.810171,8,194.283719
-2.136533,8,194.292708
-66.835215,8,194.308678
-48.450841,8,194.3163
-199.970958,8,194.32657
-55.846914,8,194.33671
-25.434827,8,194.351716
-5.086311,8,194.361716
-4.605027,8,194.366396
-89.211394,8,194.366396
-1.047258,8,194.39374
1.269145,8,194.402662
-6.194953,8,194.40966
-23.333736,8,194.418428
-34.985603,8,194.427564
-22.938015,8,194.441736
-7.811467,8,194.451824
-11.725021,8,194.461741
-87.086471,8,194.476561
-5.631082,8,194.487772
-111.325897,8,194.494771
3.158624,8,194.503698
-42.690932,8,194.515695
-9.226774,8,194.524429
-36.982155,8,194.535873
-18.736266,8,194.544872
-61.568459,8,194.556676
-93.137617,8,194.568651
-49.069873,8,194.568651
-37.494047,8,194.594799
-30.625699,8,194.606825
-15.643995,8,194.615829
-7.898534,8,194.616978
-41.110939,8,194.634951
-3.142819,8,194.647046
-177.292063,8,194.656782
-1.692441,8,194.6658
-6.715794,8,194.668455
-9.634423,8,194.687954
-18.479887,8,194.696956
4.00873,8,194.714658
-25.450002,8,194.720842
0.164455,8,194.736993
-13.057673,8,194.746989
-4.80619,8,194.75575
0.577162,8,194.765756
5.823167,8,194.770754
3.979964,8,194.787856
-66.790941,8,194.796846
1.600474,8,194.806796
0.661929,8,194.816266
-22.81479,8,194.831879
-104.209648,8,194.844736
-62.006284,8,194.855787
-19.037847,8,194.866464
-61.238358,8,194.868662
-85.570984,8,194.886825
-87.148038,8,194.895828
4.444132,8,194.908732
2.386638,8,194.916325
-14.630274,8,194.916325
-64.277068,8,194.940945
-84.987338,8,194.953887
-156.731184,8,194.962881
2.859311,8,194.966946
-5.155201,8,194.985953
-27.497245,8,194.997958
4.059363,8,195.007434
1.543219,8,195.016
5.089425,8,195.026039
4.418631,8,195.037745
2.831468,8,195.045744
-85.258598,8,195.057689
-76.665084,8,195.067321
-4.783929,8,195.069478
-38.635373,8,195.090947
1.517943,8,195.099633
-2.952798,8,195.111743
-89.033906,8,195.122796
-28.896492,8,195.135795
-41.892049,8,195.143797
3.149225,8,195.158747
-24.367237,8,195.172595
-77.379315,8,195.182762
-41.071184,8,195.192771
-3.584585,8,195.203914
-28.360493,8,195.216432
-3.657548,8,195.229029
-67.118801,8,195.241937
7.23282,8,195.252659
-5.266541,8,195.27705
-4.819081,8,195.287898
-7.952001,8,195.297901
-27.984854,8,195.308768
-1.457787,8,195.32264
-3.043663,8,195.392751
-76.319207,8,195.402749
-4.852251,8,195.412745
-64.324662,8,195.41869
1.243148,8,195.438919
-84.150792,8,195.449651
-20.768735,8,195.460747
-14.249313,8,195.479376
-30.568978,8,195.490922
-3.31317,8,195.505752
-8.877124,8,195.516429
4.740547,8,195.53136
3.805405,8,195.543927
-5.207947,8,195.557789
-14.081291,8,195.571238
-49.300546,8,195.584796
2.907173,8,195.59579
-92.399598,8,195.607673
-1.101079,8,195.616412
-52.996232,8,195.637867
-73.222897,8,195.652788
-8.444027,8,195.662806
-129.878288,8,195.674747
6.270551,8,195.688847
-29.405102,8,195.697849
-17.676307,8,195.708946
-6.902947,8,195.716992
-35.225448,8,195.735088
-3.204146,8,195.745093
-13.861141,8,195.753766
-0.757429,8,195.763766
1.715558,8,195.777439
-43.492099,8,195.791901
-4.284999,8,195.802724
-19.590242,8,195.812724
5.77324,8,195.824604
-15.853755,8,195.838835
-10.574217,8,195.851785
-49.996828,8,195.861789
-45.382636,8,195.874504
4.651461,8,195.884886
1.838316,8,195.893889
-4.51392,8,195.905219
4.23723,8,195.933794
0.984638,8,195.944806
-41.720639,8,195.963961
4.941518,8,195.972799
3.058737,8,195.987901
-18.274984,8,195.99791
-18.422701,8,196.007764
-53.463272,8,196.018472
-81.193675,8,196.024127
-5.265869,8,196.04301
-2.358867,8,196.053687
-9.573823,8,196.063687
-25.909346,8,196.068453
-21.156865,8,196.088656
-37.687267,8,196.101847
-97.539973,8,196.110853
-23.430772,8,196.124701
-2.782207,8,196.132944
-104.745247,8,196.142032
-29.184136,8,196.151884
-14.460548,8,196.161881
-93.129513,8,196.174201
-7.726763,8,196.185019
-54.499906,8,196.195023
-3.566009,8,196.207703
2.018355,8,196.215763
-68.879261,8,196.218398
-49.232072,8,196.240854
-115.937895,8,196.253777
-52.590122,8,196.262772
-4.9073,8,196.266286
-56.968208,8,196.266286
-19.493306,8,196.296838
-15.942156,8,196.307857
-4.667104,8,196.316357
-9.845374,8,196.318485
-20.377008,8,196.339972
-36.042518,8,196.348964
-78.396642,8,196.358817
6.435807,8,196.371832
-101.666624,8,196.383896
-0.063905,8,196.393894
-87.429036,8,196.405898
-24.967105,8,196.414897
-20.375608,8,196.426147
-10.440006,8,196.435776
-46.148458,8,196.443775
-173.787472,8,196.452784
-55.774103,8,196.463784
-12.613115,8,196.472591
6.204971,8,196.480343
-9.32345,8,196.490913
3.466927,8,196.508868
-29.406015,8,196.522443
-34.222257,8,196.52845
-19.310128,8,196.547893
-28.861261,8,196.560837
0.380977,8,196.566414
-14.581105,8,196.582747
-4.913026,8,196.592767
-29.817127,8,196.605725
-1.43976,8,196.614737
-263.266026,8,196.616902
-110.14568,8,196.637912
-38.894894,8,196.656273
-7.687055,8,196.666466
1.700305,8,196.709671
1.173288,8,196.716943
1.975499,8,196.843793
1.740715,8,196.851395
-5.402467,8,196.851395
-3.598902,8,196.866281
-25.728996,8,196.887785
7.066811,8,196.896785
6.619994,8,196.90027
-13.810531,8,196.917073
0.928093,8,196.928436
3.49791,8,196.942034
2.553386,8,196.95343
-11.37498,8,196.963265
-24.249537,8,196.980335
2.394199,8,196.989103
-16.974414,8,196.999555
-23.10402,8,197.010149
-112.323487,8,197.022606
-68.880513,8,197.032933
-0.896286,8,197.044903
-76.18393,8,197.054604
-6.721016,8,197.068136
-1.903993,8,197.072916
-1.911251,8,197.0893
-16.282696,8,197.104466
1.81753,8,197.117128
-12.406891,8,197.122549
2.968309,8,197.137785
-9.141673,8,197.146785
-3.608477,8,197.158787
-21.732808,8,197.166156
-0.394889,8,197.172527
1.859487,8,197.172527
-58.705648,8,197.193945
-5.790828,8,197.208717
-19.613639,8,197.221721
-9.966909,8,197.221721
-1.216822,8,197.243015
-16.355353,8,197.251808
-91.997034,8,197.261814
-0.329221,8,197.271292
-56.135286,8,197.283982
-18.171611,8,197.294095
-25.201218,8,197.303733
12.909486,8,197.312742
1.72732,8,197.321745
4.898771,8,197.340062
-3.974418,8,197.350973
5.27701,8,197.350973
-18.345733,8,197.376867
1.941668,8,197.387124
-124.202688,8,197.398661
2.6593,8,197.405836
-17.318749,8,197.417042
-94.147437,8,197.417042
-31.145096,8,197.441987
-0.364486,8,197.451468
-70.924338,8,197.466124
-42.379452,8,197.472591
-58.845823,8,197.487843
-0.630936,8,197.506063
-64.567569,8,197.521151
-21.885228,8,197.530752
1.997447,8,197.541659
3.304754,8,197.558447
-4.760187,8,197.574967
-13.680686,8,197.589828
-48.679455,8,197.602827
2.926313,8,197.615828
-105.972907,8,197.634829
-74.123944,8,197.650832
-62.699251,8,197.670849
-39.797149,8,197.689805
7.021892,8,197.70634
-52.100648,8,197.723183
-0.369055,8,197.735148
-46.122453,8,197.746163
-42.308312,8,197.755192
-86.622742,8,197.779178
-21.027528,8,197.795172
-38.312267,8,197.807604
-5.203792,8,197.821716
-16.303365,8,197.835797
-15.250707,8,197.845796
-3.411823,8,197.857797
-54.241721,8,197.880419
-1.730997,8,197.897928
-5.486202,8,197.911831
-4.836633,8,197.916164
-14.967017,8,197.937887
-36.767002,8,197.946888
-2.950784,8,197.956887
-36.124418,8,197.966585
-41.225439,8,197.979428
-0.88333,8,197.990844
-42.466708,8,198.002749
9.147668,8,198.016379
-9.885316,8,198.034865
-75.019055,8,198.045954
-2.155431,8,198.056884
2.820066,8,198.066417
-100.982807,8,198.079508
-83.40686,8,198.09082
0.779204,8,198.101751
-12.872081,8,198.111753
-92.615643,8,198.118404
-6.082582,8,198.138993
-27.765975,8,198.149647
-34.439365,8,198.158726
-64.974504,8,198.168062
-37.587443,8,198.185938
-115.415411,8,198.194028
-16.690082,8,198.202718
4.026514,8,198.216047
-118.072917,8,198.216399
-19.157446,8,198.238778
-51.967481,8,198.246777
-14.938274,8,198.259819
-6.208564,8,198.268668
2.677208,8,198.268668
-6.4999,8,198.29082
1.63705,8,198.303768
0.485429,8,198.316725
-28.855081,8,198.326544
3.735675,8,198.341949
0.00294,8,198.357823
-3.463782,8,198.368401
-24.412191,8,198.376413
-20.717579,8,198.386881
-82.770782,8,198.397871
-65.604753,8,198.407845
7.804155,8,198.417021
8.805736,8,198.417021
-6.581475,8,198.440056
7.108486,8,198.449733
3.199552,8,198.463816
-74.129705,8,198.466412
-33.937572,8,198.49002
-5.175573,8,198.499738
-8.170768,8,198.508986
0.453608,8,198.518256
-43.025123,8,198.532857
-3.21693,8,198.543959
-0.239764,8,198.556848
-41.386738,8,198.569429
-39.460762,8,198.581581
-18.348825,8,198.595034
-170.55115,8,198.606797
3.652401,8,198.614797
-5.114132,8,198.628436
1.021588,8,198.641979
2.64233,8,198.65809
-40.504357,8,198.666391
-21.966169,8,198.678894
-78.26165,8,198.688891
0.401029,8,198.702722
9.996814,8,198.71181
0.580756,8,198.71643
7.550879,8,198.734934
-3.83413,8,198.742934
-21.299251,8,198.755877
-21.965996,8,198.766444
-0.534025,8,198.774718
-8.685347,8,198.784816
-19.545028,8,198.794815
-19.119778,8,198.805745
-30.89311,8,198.813745
-0.675724,8,198.825297
-5.880872,8,198.834792
1.48943,8,198.846791
-34.541069,8,198.85576
-17.578498,8,198.86276
-4.852668,8,198.874521
3.331025,8,198.887922
-16.995709,8,198.897921
-48.199054,8,198.90677
0.056809,8,198.914757
-85.190062,8,198.916499
-102.016199,8,198.939857
-86.702328,8,198.947857
-85.038121,8,198.957825
1.863821,8,198.970588
-63.803867,8,198.980602
-4.743416,8,198.9898
-43.846684,8,198.999693
-0.976876,8,199.013802
0.184158,8,199.024767
-58.121435,8,199.033798
-97.03814,8,199.042796
-26.808226,8,199.058795
2.178707,8,199.066564
-29.221278,8,199.074744
4.927045,8,199.082514
-2.154559,8,199.095766
-16.503564,8,199.105735
-10.76387,8,199.113739
1.044976,8,199.118488
-22.118622,8,199.139896
-20.308178,8,199.147893
-13.701278,8,199.162524
-15.515015,8,199.172887
-5.573586,8,199.185818
-25.694204,8,199.195818
11.577848,8,199.2047
-64.837502,8,199.21469
-82.299119,8,199.227538
-19.614268,8,199.237069
3.316852,8,199.246069
-39.051519,8,199.256291
-23.749916,8,199.266484
-77.564063,8,199.282802
1.27342,8,199.292897
-78.977585,8,199.302876
-0.952892,8,199.314973
-4.763403,8,199.324433
-77.775789,8,199.334015
-34.762833,8,199.343013
0.440407,8,199.355829
-131.616164,8,199.364825
-62.402967,8,199.366987
-14.86827,8,199.387926
-65.454782,8,199.398927
-3.925574,8,199.413877
2.488323,8,199.416553
0.981093,8,199.433848
-49.204412,8,199.546902
-23.623465,8,199.556909
1.170747,8,199.565902
1.212292,8,199.57455
-5.125681,8,199.586894
4.376479,8,199.595894
-82.140189,8,199.608875
-100.674181,8,199.616525
-24.65622,8,199.629322
-32.917478,8,199.63805
-20.654753,8,199.650774
-24.864539,8,199.659854
-22.950671,8,199.674515
5.172326,8,199.687889
-55.499,8,199.697827
-6.941511,8,199.708833
-54.231945,8,199.718439
-93.674468,8,199.736997
-105.520828,8,199.746978
-3.491978,8,199.755888
-22.217968,8,199.76856
-8.221861,8,199.76856
-18.735871,8,199.793968
-90.144914,8,199.806013
2.656405,8,199.817224
-15.009911,8,199.82467
-20.483633,8,199.841062
-10.946626,8,199.849754
-36.992456,8,199.862958
-19.516944,8,199.872658
6.431648,8,199.882798
3.619753,8,199.892929
4.484019,8,199.905856
-79.314868,8,199.914845
-74.699339,8,199.924617
-1.753044,8,199.944117
-38.4777,8,199.957809
-142.372335,8,199.966154
-85.428594,8,199.978402
-2.086313,8,199.98785
-33.821856,8,200.002829
-3.170402,8,200.011827
-53.691714,8,200.020432
-58.187501,8,200.032219
-43.844438,8,200.045847
-16.236404,8,200.06179
-28.563556,8,200.077238
-7.468268,8,200.095833
-82.613145,8,200.111828
-67.908141,8,200.124599
1.947303,8,200.140999
7.155612,8,200.154852
-142.868339,8,200.173571
-36.909824,8,200.186017
-22.374712,8,200.197016
4.304101,8,200.208789
-22.357207,8,200.225641
-100.320851,8,200.239974
-5.766524,8,200.250794
-59.581517,8,200.261797
-8.944048,8,200.28702
-31.885028,8,200.298018
0.545354,8,200.310825
-28.56048,8,200.320578
0.513052,8,200.334841
-18.963898,8,200.345841
-16.590185,8,200.355771
-92.969472,8,200.366437
-85.783262,8,200.380247
-34.644358,8,200.390994
6.186971,8,200.404751
-14.526715,8,200.414751
2.615834,8,200.433993
4.645722,8,200.444967
-23.530508,8,200.455782
-58.219577,8,200.464784
3.437235,8,200.477644
-99.882953,8,200.489017
5.58437,8,200.498017
-0.200169,8,200.510769
-83.60513,8,200.532861
0.660596,8,200.546873
-0.711831,8,200.558886
-4.876789,8,200.572513
-13.160798,8,200.587848
3.500161,8,200.605844
-58.629179,8,200.618382
-5.731738,8,200.618382
-3.247194,8,200.648052
-25.108605,8,200.658919
-144.69367,8,200.666433
-101.764929,8,200.666433
-2.571101,8,200.69309
2.920708,8,200.703362
-35.867142,8,200.713364
0.88212,8,200.72112
-13.65884,8,200.737027
4.682515,8,200.754875
-93.564894,8,200.763878
-13.380267,8,200.816784
-29.313923,8,200.842954
1.10086,8,200.852045
-12.372323,8,200.861049
-22.207968,8,200.86709
4.457882,8,200.884863
-0.832176,8,200.894861
1.564301,8,200.904767
-60.052246,8,200.913767
-2.276278,8,200.925393
-192.615787,8,200.935833
-64.719077,8,200.947832
-74.616529,8,200.957784
-7.453376,8,200.972647
-5.161444,8,200.982419
3.67741,8,200.991006
-19.615505,8,200.999013
-49.324762,8,201.009784
-61.878792,8,201.018744
-91.463946,8,201.02878
-5.063769,8,201.037831
0.672475,8,201.048831
-0.623166,8,201.058832
-1.691539,8,201.072986
-80.525062,8,201.087012
-120.00784,8,201.098012
-34.086023,8,201.107855
-0.817858,8,201.118507
-25.827442,8,201.128519
-64.124498,8,201.140996
-71.282661,8,201.149724
-33.115805,8,201.15983
-2.716623,8,201.168316
2.707245,8,201.178339
-29.534086,8,201.188866
-2.810784,8,201.201751
-19.759507,8,201.213748
3.204854,8,201.228628
-117.715572,8,201.239023
-5.523365,8,201.248025
-53.350866,8,201.257797
-40.293328,8,201.272307
-2.831832,8,201.282875
-22.036876,8,201.292021
-50.747609,8,201.301739
-1.924547,8,201.316513
2.530953,8,201.316513
-38.502319,8,201.333951
-10.827305,8,201.347964
6.760059,8,201.360832
-88.312188,8,201.370802
2.930529,8,201.378812
-3.928714,8,201.386992
-0.930587,8,201.397987
-1.244525,8,201.406829
-121.530703,8,201.41683
-19.827786,8,201.424833
-75.015545,8,201.440835
6.214347,8,201.450793
-65.517351,8,201.459789
-2.124525,8,201.466436
2.235354,8,201.486891
-193.91617,8,201.495893
3.778545,8,201.50482
-38.010653,8,201.511819
-82.291013,8,201.518666
-17.375651,8,201.534951
-40.981885,8,201.543947
-26.737788,8,201.5558
-29.774663,8,201.566501
-28.667305,8,201.576649
-18.330466,8,201.586956
-2.432384,8,201.595956
-12.970195,8,201.61273
-0.734083,8,201.62332
0.399542,8,201.633874
-112.478952,8,201.642865
-22.982505,8,201.655876
-17.011546,8,201.664875
-6.469843,8,201.67064
-10.451518,8,201.685005
2.921228,8,201.695021
-2.765472,8,201.703835
-96.390074,8,201.713835
7.751189,8,201.724422
2.571307,8,201.740011
-58.607883,8,201.75588
-29.074349,8,201.763882
-22.116303,8,201.778665
1.484504,8,201.794908
-125.340678,8,201.80282
-64.871093,8,201.810818
-1.243041,8,201.820747
-23.143689,8,201.832864
-113.170006,8,201.84086
-37.121712,8,201.848891
-3.582896,8,201.858781
-17.508294,8,201.870439
-0.165067,8,201.886053
-0.663518,8,201.896051
-24.17433,8,201.910804
-16.273972,8,201.91652
2.964593,8,201.933847
-19.165407,8,201.944865
7.149362,8,201.950644
-49.960668,8,201.968392
-7.534194,8,201.978391
-14.912725,8,201.988201
-61.493952,8,201.997201
-20.003175,8,202.008366
5.640993,8,202.018346
-18.972312,8,202.035948
-29.525414,8,202.046041
-23.124273,8,202.057907
-68.249343,8,202.067429
-61.048374,8,202.077466
-1.01547,8,202.087861
-24.711343,8,202.100878
-1.001775,8,202.108877
-1.019525,8,202.116567
-41.83493,8,202.152926
-48.046842,8,202.276366
-11.08982,8,202.286038
-27.789327,8,202.299674
4.786223,8,202.309762
-29.606813,8,202.322484
-15.992667,8,202.332252
-17.343262,8,202.341858
-74.219628,8,202.353862
-11.432873,8,202.393015
-9.903535,8,202.403814
-83.3463,8,202.413814
-75.860809,8,202.424371
-31.191372,8,202.438035
-54.003534,8,202.449035
1.718026,8,202.459842
-1.918138,8,202.478771
-36.829051,8,202.497895
-39.283386,8,202.508944
-3.153159,8,202.52063
-14.93613,8,202.530657
-36.040812,8,202.549062
-20.625346,8,202.558856
-5.057087,8,202.568587
-65.161391,8,202.579131
-19.929007,8,202.592889
3.625147,8,202.606898
-22.564388,8,202.616599
3.211649,8,202.632254
-7.412056,8,202.647066
-38.077839,8,202.657861
-20.207881,8,202.668693
2.478982,8,202.684028
-14.240685,8,202.69903
-16.204497,8,202.7089
-13.865748,8,202.716506
-35.829992,8,202.735056
-19.813522,8,202.74604
-1.81318,8,202.755875
3.162046,8,202.763875
-4.507494,8,202.774738
-1.605883,8,202.792238
-119.657429,8,202.802783
3.9744,8,202.812782
5.762737,8,202.82467
-96.713697,8,202.840902
-26.548642,8,202.851873
-13.193856,8,202.861873
8.595516,8,202.872581
-20.906927,8,202.885926
-13.500746,8,202.895927
-0.84751,8,202.905823
-103.757152,8,202.914822
-5.130361,8,202.925714
-13.242691,8,202.941203
-45.794188,8,202.953911
-51.102376,8,202.963911
-15.619807,8,202.977345
-14.333952,8,202.987028
-3.533923,8,202.996028
0.489514,8,203.0058
0.186189,8,203.016571
-77.653333,8,203.016571
-34.388563,8,203.037877
-13.909825,8,203.047877
-62.104176,8,203.059893
-59.11514,8,203.071874
3.305145,8,203.087085
6.393147,8,203.097083
-0.541505,8,203.108895
-28.621324,8,203.118781
0.233349,8,203.128815
-26.816384,8,203.139056
2.555776,8,203.152862
-80.356458,8,203.161862
-8.843175,8,203.170769
-63.70566,8,203.178799
3.672518,8,203.192864
-84.810254,8,203.204836
-50.103881,8,203.213837
-13.844117,8,203.224264
-23.739076,8,203.238256
-16.332613,8,203.245255
-88.103618,8,203.253798
-84.499215,8,203.261798
2.634942,8,203.27432
-23.029284,8,203.283877
-54.438857,8,203.293877
2.443584,8,203.306782
-0.364553,8,203.320782
-60.45895,8,203.328792
1.004292,8,203.342995
-9.30507,8,203.351804
-16.307132,8,203.363806
-0.356168,8,203.373629
-2.719344,8,203.384366
-0.592248,8,203.394377
-19.594822,8,203.406776
-35.560139,8,203.416748
-21.853972,8,203.416748
-110.679333,8,203.436915
8.944363,8,203.446911
-38.116606,8,203.455825
-9.784252,8,203.466595
-36.098114,8,203.479316
-3.234736,8,203.547883
-29.136224,8,203.557755
-117.51139,8,203.566533
-28.085125,8,203.568742
-114.272568,8,203.589803
-17.74724,8,203.598804
3.460881,8,203.608425
3.761648,8,203.617055
-108.810283,8,203.622771
-60.848293,8,203.6393
-48.183444,8,203.648314
-41.127499,8,203.662943
2.041054,8,203.676736
-4.895805,8,203.68591
-2.115395,8,203.69391
-48.159664,8,203.701891
-8.729214,8,203.712905
-7.697449,8,203.717091
-34.889391,8,203.717091
0.107381,8,203.741021
3.849383,8,203.753949
-40.633571,8,203.761949
-46.432769,8,203.770681
-121.010185,8,203.788019
-74.867187,8,203.799773
4.252516,8,203.812917
-0.841651,8,203.823509
-3.447266,8,203.837155
-0.040184,8,203.853641
-22.17065,8,203.864272
-1.29588,8,203.872349
-2.659586,8,203.883679
-96.642473,8,203.900595
1.327834,8,203.905615
-2.947523,8,203.921781
-54.309538,8,203.922278
5.564087,8,203.950638
-68.601673,8,203.961388
-16.761355,8,203.972303
3.019136,8,203.981064
-30.797279,8,203.998842
-44.515339,8,204.009802
5.447566,8,204.020803
-4.271193,8,204.030643
-44.499277,8,204.044459
-0.178361,8,204.053459
5.998361,8,204.064473
-101.470178,8,204.075473
-2.301052,8,204.093165
0.71359,8,204.100151
-56.630452,8,204.116217
-21.613473,8,204.116217
-52.214097,8,204.134139
-22.852987,8,204.148282
-14.624263,8,204.148282
-6.232696,8,204.164321
-47.384808,8,204.164321
-0.191756,8,204.180438
-32.838968,8,204.196283
-9.1115,8,204.205537
-9.562904,8,204.22177
-32.813547,8,204.227568
1.520882,8,204.243639
-34.854105,8,204.243639
0.704401,8,204.266966
-13.685478,8,204.274975
-3.420521,8,204.285009
-55.50275,8,204.294779
-5.654884,8,204.308578
-23.575358,8,204.31661
-20.879146,8,204.33007
-34.899065,8,204.340103
0.703931,8,204.35012
-48.312287,8,204.36201
-83.445715,8,204.369784
4.748396,8,204.369784
5.823057,8,204.395984
-62.996165,8,204.404939
-52.510044,8,204.411939
-20.237991,8,204.421445
-1.077857,8,204.437334
-8.36028,8,204.445361
-21.10032,8,204.456388
-105.90607,8,204.465887
4.901827,8,204.477917
-87.155076,8,204.487679
-23.455528,8,204.501442
-115.488678,8,204.509194
-3.703335,8,204.523014
-19.411874,8,204.531046
-43.521834,8,204.54108
-38.718848,8,204.544834
3.476246,8,204.560916
4.448504,8,204.574944
-14.70119,8,204.585208
-12.060641,8,204.59077
-87.58377,8,204.606801
3.156437,8,204.614831
3.171002,8,204.628234
4.447886,8,204.638268
-10.296978,8,204.642283
-108.111343,8,204.663102
-2.205897,8,204.670129
-11.042565,8,204.670129
2.0208,8,204.696788
-77.908004,8,204.705822
-70.522652,8,204.713847
-1.464335,8,204.7176
-1.15116,8,204.739982
-34.498994,8,204.752982
-1.060436,8,204.770213
-28.720329,8,204.787212
-17.320432,8,204.801665
-89.194677,8,204.813688
-4.360036,8,204.825857
-37.302792,8,204.839095
-1.540203,8,204.855095
-8.954058,8,204.873044
0.558685,8,204.890277
-66.562589,8,204.900243
-15.000417,8,204.998003
-11.663462,8,205.009966
0.619328,8,205.018893
-64.063443,8,205.035137
-12.727892,8,205.051643
-84.326304,8,205.062645
-86.074637,8,205.076674
-0.217415,8,205.08912
-35.176044,8,205.105721
-3.671914,8,205.115249
-7.249968,8,205.125287
-111.75803,8,205.137072
-0.390275,8,205.14674
5.164688,8,205.14674
6.62152,8,205.162875
-43.206781,8,205.178858
-86.186728,8,205.194548
-84.08344,8,205.194548
-68.561006,8,205.216612
1.85209,8,205.228526
